7509,0.2961426,0.9475098,-0.1789551,-1.015267,-0.8854962,0.6946565
7473,0.2802734,0.9489746,-0.1489258,-0.4656488,1.091603,0.2137404
7488,0.2927246,0.9345703,-0.1647949,-3.145038,-0.4580153,0.4351145
7470,0.2858887,0.9396973,-0.1452637,-2.450382,-0.519084,0.5343512
7465,0.2871094,0.9597168,-0.119873,-0.8854962,1.465649,0.5114504
7504,0.3117676,0.9309082,-0.1274414,-1.366412,-1.48855,0.519084
7874,0.2788086,0.9543457,-0.1435547,-0.4045802,1.015267,0.2748091
7540,0.298584,0.932373,-0.170166,-2.251908,-1.045802,-0.129771
7498,0.2963867,0.777832,-0.03027344,109.2672,250.1298,-29.05343
7490,0.534668,1.008789,-0.0769043,112.6641,250.1298,-45.94656
7429,0.4318848,0.9033203,-0.1862793,90.0458,250.1298,-39.13741
7486,0.2702637,0.814209,-0.4042969,72.45802,202.1069,-44.84733
7462,0.1218262,1.050537,-0.4550781,44.76336,173.0763,-29.46565
7466,0.2644043,0.9638672,-0.3457031,19.90076,104.3282,-24.19084
7524,-0.04345703,1.132324,-0.2080078,16.35878,81.34351,-8.343512
7465,-0.01025391,0.956543,-0.1813965,3.709924,42.77099,2.435115
7526,0.1557617,0.9645996,-0.2548828,-0.09160305,1.290076,11.22901
7458,0.0871582,0.9782715,-0.2790527,-8.374045,1.099237,18.15267
7492,0.2443848,0.972168,-0.1564941,-15.41221,-3.717557,20.03817
7506,0.263916,0.921875,-0.1745605,-19.38931,-2.038168,18.49618
7507,0.3344727,0.9519043,-0.1557617,-15.91603,-0.4198473,15.77863
7492,0.3554688,0.9267578,-0.1027832,-19.74046,0.8549618,9.305344
7885,0.3479004,0.9282227,-0.02270508,-12.99237,0.4427481,0.2366412
7540,0.3146973,0.9465332,-0.02880859,-5.19084,1.152672,-2.129771
7472,0.3061523,0.9526367,-0.01904297,1.870229,-0.1679389,-4.70229
7498,0.25,0.9440918,-0.08569336,3.312977,-0.1526718,-2.137405
7510,0.2180176,0.9487305,-0.1062012,4.641222,-0.610687,0.06870229
7486,0.2453613,0.9624023,-0.1269531,5.740458,-2.412214,1.442748
7469,0.2680664,0.9387207,-0.1828613,5.335878,-1.259542,0.2137404
7479,0.2954102,0.9333496,-0.1865234,2.954198,-1.267176,-1.679389
7481,0.2624512,0.9501953,-0.171875,0.9770992,0.8625955,-1.694656
7505,0.2463379,0.9633789,-0.1633301,0.351145,-0.1374046,-0.9465649
7503,0.2382813,0.9506836,-0.1738281,-1.854962,-0.2519084,0.1755725
7477,0.2597656,0.956543,-0.1584473,-2.908397,0.259542,0.2900764
7521,0.270752,0.9541016,-0.1315918,-3.053435,-0.832061,-0.3740458
7495,0.2509766,0.9558105,-0.1259766,-1.557252,0.2290076,-0.0610687
7510,0.2541504,0.9492188,-0.1328125,-1.068702,-0.8549618,0.129771
7872,0.2658691,0.9433594,-0.1384277,-0.4351145,-1.19084,-0.007633588
7548,0.2590332,0.953125,-0.1328125,0.2137404,-0.5343512,-0.03816794
7484,0.2646484,0.951416,-0.1442871,-0.2290076,-0.129771,-0.06870229
7492,0.2546387,0.9484863,-0.1630859,-0.7175572,-0.259542,0.2442748
7477,0.2509766,0.9462891,-0.1591797,-1.068702,-0.5114504,0.7251908
7485,0.2583008,0.953125,-0.1467285,-1.129771,-0.2137404,0.7938931
7485,0.2612305,0.9499512,-0.1557617,-1.160305,-0.3206107,0.5419847
7486,0.2648926,0.9509277,-0.1494141,-0.7175572,-0.2977099,0.007633588
7469,0.2563477,0.9560547,-0.1381836,-0.01526718,-0.4885496,0.1221374
7488,0.2504883,0.9504395,-0.1418457,-0.2748091,-0.3816794,0.389313
7470,0.2485352,0.9458008,-0.1435547,-0.2748091,-0.7328244,0.7938931
7486,0.2583008,0.9511719,-0.1550293,-0.2519084,-0.648855,0.3587786
7470,0.265625,0.9455566,-0.1367188,0.04580153,-0.7328244,-0.1145038
7488,0.2624512,0.9482422,-0.1442871,-0.03053435,-0.9923664,-0.1679389
7456,0.2587891,0.9545898,-0.1535645,0.351145,-0.870229,-0.1755725
7887,0.2548828,0.9462891,-0.1523438,0.0,-0.7328244,0.1755725
7526,0.2609863,0.9572754,-0.1442871,-0.09923664,-0.6030535,0.2213741
7531,0.2636719,0.9511719,-0.1425781,-0.5877862,-0.4198473,-0.129771
7488,0.2602539,0.9484863,-0.1484375,-0.8015267,-0.9847328,0.0
7474,0.2543945,0.9499512,-0.1474609,-0.7709923,-0.2519084,0.1603053
7436,0.2526855,0.9589844,-0.1513672,-1.21374,0.1221374,0.0610687
7528,0.03173828,0.8879395,-0.1762695,126.3359,250.1298,8.396947
7464,0.9543457,0.9272461,-0.02172852,100.1679,250.1298,-48.98473
7482,0.3344727,0.9790039,-0.03979492,107.6489,250.1298,-61.22901
7477,0.470459,0.9814453,-0.2814941,85.1832,225.3512,-48.26717
7503,0.1303711,0.9074707,-0.5256348,67.76336,200.2443,-31.8855
7542,0.08959961,1.04126,-0.2922363,44.08397,130.0916,-19.29771
7495,-0.0769043,1.003906,-0.3518066,22.77099,103.6031,-1.587786
7463,0.09155273,0.9396973,-0.2250977,13.15267,49.36641,3.114504
7468,0.08178711,0.9714355,-0.324707,5.847328,14.98473,9.503817
7479,0.1359863,0.9816895,-0.2949219,-0.2977099,-3.633588,15.85496
7831,0.3510742,0.9562988,-0.1191406,-26.82443,3.19084,11.76336
7500,0.3525391,0.9555664,-0.1074219,-17.92366,0.9236641,10.70229
7508,0.307373,0.9382324,-0.08886719,-15.91603,3.832061,5.564886
7496,0.3415527,0.9294434,-0.06616211,-13.55725,1.816794,0.1984733
7491,0.3312988,0.956543,0.01342773,-7.534351,1.519084,-2.450382
7510,0.2941895,0.9418945,0.002441406,-1.916031,-0.06870229,-4.442748
7482,0.2214355,0.9682617,-0.009521484,4.748092,-1.145038,-2.740458
7444,0.1877441,0.9685059,-0.07202148,10.9771,-1.938931,1.183206
7487,0.2287598,0.9501953,-0.1320801,10.42748,-2.778626,2.725191
7491,0.2915039,0.9335938,-0.1877441,9.351145,-2.465649,0.5648855
7464,0.3227539,0.9362793,-0.2094727,5.320611,-2.137405,-3.099237
7475,0.2741699,0.9506836,-0.2092285,3.465649,0.6259542,-4.10687
7500,0.2392578,0.9528809,-0.1845703,0.6641222,-0.2519084,-3.099237
7498,0.223877,0.9631348,-0.2009277,0.3358779,0.6717557,-1.21374
7465,0.2556152,0.9541016,-0.1958008,-3.259542,-0.1145038,-0.6412213
7474,0.2548828,0.9504395,-0.1604004,-5.40458,0.5419847,-0.8015267
7876,0.2614746,0.9545898,-0.1157227,-3.648855,0.259542,-0.3587786
7552,0.2602539,0.9477539,-0.1296387,-1.51145,-0.4198473,0.1450382
7484,0.2412109,0.9501953,-0.1074219,-0.8931297,0.1450382,0.8778625
7487,0.2561035,0.947998,-0.1203613,0.2671756,-0.7633588,0.8396947
7489,0.2626953,0.9528809,-0.142334,1.496183,-0.6335878,0.3358779
7509,0.2709961,0.9528809,-0.1535645,1.038168,-0.6030535,-0.259542
7523,0.2602539,0.9494629,-0.1740723,0.01526718,-0.5114504,-0.08396947
7505,0.2443848,0.9516602,-0.1704102,-0.740458,-0.3816794,0.2290076
7490,0.2458496,0.9597168,-0.1604004,-1.083969,-0.06870229,1.015267
7514,0.2583008,0.9506836,-0.1525879,-1.267176,-0.0610687,1.351145
7478,0.2773438,0.951416,-0.1552734,-1.312977,-0.5954198,0.9770992
7485,0.2746582,0.9477539,-0.1394043,-1.977099,-1.282443,0.3664122
7455,0.2570801,0.9541016,-0.1340332,-0.2213741,-0.1755725,0.1908397
15940,0.2600098,0.9506836,-0.1269531,0.2824428,-1.015267,-0.03816794
7475,0.260498,0.9545898,-0.1357422,1.061069,-0.870229,-0.09923664
7890,0.2631836,0.947998,-0.1516113,1.305344,-1.312977,-0.2519084
7529,0.2519531,0.949707,-0.1643066,0.8625955,-0.3358779,0.06870229
7485,0.2587891,0.9545898,-0.1645508,0.04580153,-0.7633588,0.08396947
7540,0.2634277,0.9499512,-0.1738281,-0.9923664,-0.7328244,-0.09160305
7523,0.2546387,0.9516602,-0.1538086,-1.465649,-0.1603053,-0.06870229
7499,0.2573242,0.953125,-0.1516113,-1.78626,-0.6564885,0.2442748
7500,0.2502441,0.9519043,-0.1447754,-2.221374,-0.2290076,0.1832061
7476,0.251709,0.9562988,-0.1352539,-1.358779,0.2671756,0.1984733
7478,0.2597656,0.9504395,-0.1425781,-1.183206,-0.3816794,0.4198473
7474,0.2556152,0.951416,-0.1591797,-0.9541985,-0.3129771,0.3053435
7469,0.2641602,0.956543,-0.1499023,-0.778626,-0.1755725,0.4045802
7511,0.2575684,0.9489746,-0.1640625,-0.9770992,-0.3740458,0.2824428
7528,0.2570801,0.9541016,-0.152832,-1.419847,0.03053435,0.3053435
7501,0.2651367,0.9460449,-0.1601563,-1.740458,-0.2366412,0.2519084
7474,0.2563477,0.953125,-0.1508789,-1.618321,-0.5267176,0.2442748
7883,0.2570801,0.9541016,-0.1381836,-1.198473,-0.2900764,0.5114504
7521,0.2597656,0.951416,-0.1437988,-1.022901,-0.648855,0.3435115
7539,0.2661133,0.9533691,-0.1384277,-0.5343512,-0.6717557,0.1832061
7485,0.2629395,0.9536133,-0.1416016,-0.2442748,-0.778626,0.09160305
7483,0.4431152,0.9584961,-0.3190918,109.8779,250.1298,-33.13741
7472,0.6179199,0.8479004,-0.1386719,108.7023,250.1298,-49.29008
7503,0.5466309,0.8469238,-0.1682129,94.12214,250.1298,-59.74809
7455,0.6040039,0.9655762,-0.326416,88.39695,225.8931,-53.77863
7462,0.2412109,0.9929199,-0.2028809,84.38931,202.0458,-48.91603
7492,-0.0456543,0.8747559,-0.3630371,53.87023,141.1374,-18.46565
7475,0.02490234,0.9956055,-0.3708496,37.17557,110.3053,-16.41985
7466,0.07006836,0.9907227,-0.2177734,22.9542,63.72519,-7.389313
7496,0.06787109,0.9396973,-0.2443848,11.9771,18.23664,0.2900764
7475,0.05566406,0.9909668,-0.2800293,7.664122,-2.526718,10.74046
7485,0.08227539,0.9907227,-0.2819824,1.0,-2.267176,18.48855
7506,0.1901855,0.9665527,-0.3312988,-5.862596,-4.396946,20.53435
7916,0.3496094,0.9377441,-0.1733398,-18.10687,4.427481,7.152672
7557,0.2915039,0.9387207,-0.1335449,-17.16794,5.045802,15.06107
7489,0.2832031,1.287598,-0.0390625,-3.465649,1.763359,9.923664
7464,0.2375488,0.9191895,-0.1347656,-17.03817,4.076336,4.664122
7475,0.3037109,0.9519043,-0.05102539,-13.44275,-0.648855,3.572519
7494,0.282959,0.9616699,-0.01733398,-8.702291,-0.8396947,3.083969
7476,0.2915039,0.9509277,-0.008300781,-2.129771,-1.389313,2.175573
7469,0.3129883,0.9445801,-0.06079102,4.870229,-1.053435,0.6946565
7459,0.328125,0.9404297,-0.1252441,7.137404,-2.450382,-1.961832
7476,0.3103027,0.9382324,-0.1672363,5.603054,-1.725191,-4.053435
7491,0.277832,0.939209,-0.1843262,3.633588,-1.274809,-4.824428
7498,0.2602539,0.9472656,-0.1694336,4.068702,-0.519084,-3.954198
7523,0.2541504,0.9602051,-0.1652832,2.854962,-0.02290076,-2.839695
7475,0.2443848,0.9399414,-0.1923828,0.2061069,0.05343511,-1.442748
7514,0.2438965,0.9475098,-0.2058105,-1.908397,-0.7938931,-0.6183206
7474,0.2373047,0.958252,-0.1799316,-3.648855,0.832061,0.2900764
7856,0.2541504,0.9570313,-0.1362305,-3.358779,0.7480916,1.679389
7524,0.286377,0.9492188,-0.145752,-3.099237,-0.01526718,1.335878
7496,0.2741699,0.9506836,-0.1357422,-2.435115,-0.08396947,0.778626
7490,0.2792969,0.9462891,-0.1181641,-1.358779,-0.6335878,0.2748091
7469,0.2788086,0.9523926,-0.1254883,0.4503817,-0.4503817,0.2290076
7502,0.2746582,0.947998,-0.1237793,0.8625955,-1.175573,0.1755725
7468,0.267334,0.9470215,-0.1584473,1.21374,-0.7633588,-0.05343511
7494,0.2614746,0.9526367,-0.161377,0.9465649,-0.9236641,0.4045802
7492,0.2751465,0.9501953,-0.1623535,0.5725191,-0.6870229,0.6335878
7480,0.2832031,0.9494629,-0.1547852,0.1755725,-0.6793893,0.3282443
7515,0.2890625,0.9448242,-0.1542969,-0.2671756,-0.9770992,-0.01526718
7504,0.2724609,0.9521484,-0.1542969,-0.3282443,-0.5343512,-0.6259542
7477,0.260498,0.9589844,-0.1308594,-0.3206107,-0.5954198,-0.2442748
7504,0.2695313,0.9475098,-0.1418457,-0.2366412,-0.5267176,0.03053435
7471,0.2736816,0.953125,-0.1520996,0.03053435,-0.8854962,0.3664122
7873,0.269043,0.9472656,-0.1467285,-0.2519084,-0.7480916,0.02290076
7499,0.2719727,0.9448242,-0.1574707,-0.2442748,-0.2748091,-0.3435115
7527,0.2731934,0.9472656,-0.1557617,-0.3740458,-1.320611,-0.1984733
7470,0.2561035,0.9458008,-0.1633301,-1.068702,-0.2977099,0.3282443
7501,0.2702637,0.9523926,-0.1550293,-0.4580153,-0.0610687,0.8473283
7465,0.2719727,0.9460449,-0.1677246,-1.259542,-0.7709923,0.5419847
7487,0.2717285,0.9501953,-0.1479492,-1.854962,-0.3206107,0.3816794
7488,0.2719727,0.9460449,-0.151123,-2.206107,0.09923664,0.03053435
7483,0.2653809,0.953125,-0.1560059,-2.19084,-0.740458,0.2900764
7477,0.2597656,0.9536133,-0.1323242,-1.450382,0.259542,0.3816794
7482,0.2807617,0.949707,-0.1362305,-1.083969,-0.5343512,0.259542
7536,0.2746582,0.9482422,-0.144043,-0.7557252,-0.610687,-0.2442748
7490,0.2802734,0.9411621,-0.1398926,-0.6793893,-0.9007633,-0.3053435
7488,0.2729492,0.9538574,-0.1535645,0.06870229,-0.2977099,-0.04580153
7500,0.2646484,0.9448242,-0.1535645,-0.6717557,-0.7328244,0.3358779
7880,0.2792969,0.9489746,-0.140625,-0.9465649,-0.9694656,0.259542
7579,0.2773438,0.9521484,-0.1533203,-1.244275,-0.8167939,-0.007633588
7485,1.170166,0.9492188,0.09838867,100.0611,250.1298,-56.26717
7483,0.8083496,0.9716797,-0.05053711,76.16794,93.45038,-85.16794
7522,0.345459,0.7219238,-0.6721191,24.9542,2.267176,-78.53435
7508,-0.2478027,1.188477,-0.3635254,38.89313,63.58015,-63.91603
7514,-0.2141113,0.980957,-0.1801758,4.977099,20.67175,-10.87786
7486,-0.00390625,0.932373,-0.2175293,5.335878,-2.778626,2.015267
7501,0.06835938,1.044434,-0.09667969,11.67939,-6.396946,1.839695
7460,0.003662109,0.9685059,-0.2597656,10.32824,-1.78626,13.35878
7475,0.0390625,0.9763184,-0.3491211,7.160306,-1.480916,24.90076
7507,0.1010742,0.9604492,-0.3513184,-5.473282,-2.206107,39.35878
7458,0.1235352,0.9157715,-0.3266602,-16.78626,1.687023,54.24427
7498,0.4084473,0.9455566,-0.1899414,-18.16031,-7.641222,21.82443
7469,0.3125,0.9125977,-0.2460938,-18.20611,4.244275,15.25954
7499,0.3735352,0.9250488,-0.1467285,-20.15267,2.992366,9.923664
7866,0.3120117,0.9465332,-0.03759766,-14.87786,0.08396947,6.793893
7515,0.2958984,0.958252,0.02124023,-7.08397,-0.9465649,3.267176
7468,0.3022461,0.9553223,0.01147461,2.526718,-0.6870229,0.961832
7487,0.3188477,0.9506836,-0.0378418,7.816794,-2.977099,-2.10687
7495,0.2844238,0.9382324,-0.1245117,9.267176,-2.40458,-3.870229
7503,0.2941895,0.9484863,-0.1474609,9.160305,-1.290076,-5.465649
7495,0.2807617,0.9377441,-0.1872559,8.21374,-1.885496,-6.450382
7474,0.2561035,0.9489746,-0.1872559,6.847328,-0.8015267,-6.38168
7488,0.2324219,0.9580078,-0.2072754,5.206107,-0.389313,-5.145038
7460,0.2138672,0.9470215,-0.2131348,2.099237,-0.1908397,-4.053435
7493,0.2211914,0.9570313,-0.2102051,-0.1984733,0.129771,-1.664122
7468,0.2182617,0.9553223,-0.2058105,-3.557252,0.5801527,0.3358779
7484,0.2202148,0.9621582,-0.1804199,-5.0,0.6183206,2.198473
7497,0.237793,0.956543,-0.1506348,-5.961832,0.4122138,2.946565
7481,0.2526855,0.953125,-0.1379395,-5.587786,0.1679389,3.045802
7504,0.2651367,0.951416,-0.1333008,-4.541985,-0.08396947,2.648855
7812,0.2753906,0.9572754,-0.1132813,-2.312977,-0.389313,1.801527
7519,0.2729492,0.9545898,-0.1066895,-0.8091603,-0.7328244,0.8931297
7507,0.2724609,0.9475098,-0.1228027,0.8167939,-0.9694656,0.1221374
7504,0.2719727,0.9521484,-0.1337891,1.961832,-0.4122138,-0.6870229
7494,0.2768555,0.9494629,-0.1418457,1.496183,-1.465649,-1.21374
7451,0.2548828,0.947998,-0.1447754,1.992366,-0.6641222,-1.038168
7508,0.2619629,0.9562988,-0.1479492,1.824428,-0.961832,-0.6946565
7493,0.2475586,0.9543457,-0.1574707,1.396947,-0.8091603,-0.03816794
7471,0.2514648,0.9499512,-0.1633301,0.9160305,-0.7862596,-0.02290076
7521,0.2580566,0.9443359,-0.1608887,-0.129771,-1.343511,0.007633588
7513,0.2583008,0.9477539,-0.1542969,-0.480916,-0.3435115,-0.1832061
7456,0.2631836,0.9587402,-0.151123,-0.7022901,-0.2900764,0.02290076
7480,0.262207,0.9504395,-0.144043,-1.091603,-0.8015267,0.2213741
7511,0.2561035,0.9470215,-0.1530762,-0.4732824,-0.7862596,0.5572519
7488,0.2556152,0.9555664,-0.1362305,-0.1908397,-0.7938931,0.5496183
7896,0.2653809,0.9541016,-0.1462402,-0.480916,-0.3664122,0.2748091
7548,0.2636719,0.9484863,-0.1542969,-0.8015267,-0.6030535,0.1908397
7487,0.2473145,0.9523926,-0.1601563,-1.137405,0.09923664,0.4274809
7524,0.2675781,0.9475098,-0.1481934,-1.427481,-0.1755725,0.1603053
7513,0.2724609,0.9443359,-0.1589355,-2.183206,-1.091603,0.4351145
7483,0.2355957,0.9597168,-0.1484375,-1.137405,0.259542,0.2519084
7515,0.2651367,0.956543,-0.1445313,-1.206107,-0.2824428,0.3053435
7479,0.2661133,0.9450684,-0.1447754,-1.465649,-0.7709923,-0.0610687
7496,0.2585449,0.9482422,-0.1577148,-0.8473283,-0.351145,0.1145038
7518,0.2043457,0.9987793,0.06030273,130.5038,250.1298,-23.87786
7503,1.172607,0.6989746,-0.2819824,87.19084,230.0763,-57.29771
7489,0.5864258,1.122803,-0.0402832,66.99236,74.36641,-85.73283
7445,0.140625,0.854248,-0.369873,15.12214,7.801527,-75.19847
7468,-0.190918,1.031982,-0.3283691,34.16031,54.20611,-50.38168
7507,-0.1643066,0.9487305,-0.1943359,11.36641,24.30534,-6.793893
7455,0.05712891,0.9499512,-0.2634277,6.198473,1.770992,-17.31298
7891,-0.08178711,1.023682,-0.2236328,8.0,-3.29771,-0.4656488
7503,0.0480957,1.002686,-0.2407227,6.351145,-3.59542,10.77863
7513,0.01416016,0.9858398,-0.2849121,2.412214,-3.473282,20.03053
7504,0.09326172,0.9755859,-0.2939453,-6.145038,-3.717557,26.43511
7507,0.1601563,0.9746094,-0.2495117,-9.38168,-2.633588,29.67939
7523,0.260498,0.9331055,-0.265625,-14.87786,-2.458015,28.41985
7490,0.3032227,0.9487305,-0.2424316,-16.82443,3.267176,25.57252
7480,0.3413086,0.9260254,-0.215332,-20.93893,3.389313,21.41221
7453,0.3015137,0.9851074,-0.1245117,-20.21374,4.40458,18.32061
7480,0.3334961,0.9267578,-0.1176758,-26.99237,0.6412213,15.74046
7467,0.3334961,0.9147949,-0.04858398,-23.58779,-0.7557252,13.45038
7454,0.3574219,0.9494629,0.02807617,-16.29771,0.2824428,10.29008
7480,0.3867188,0.9255371,0.04052734,-7.564886,0.9465649,4.175572
7482,0.4082031,0.9294434,0.03442383,1.526718,-1.580153,-2.381679
7495,0.3491211,0.9414063,-0.01123047,7.824428,-1.946565,-6.030534
7522,0.3210449,0.9387207,-0.06884766,10.8855,-2.351145,-7.78626
7892,0.2590332,0.9475098,-0.1940918,8.641221,-1.717557,-9.473283
15957,0.2431641,0.9516602,-0.2197266,6.145038,-0.4961832,-7.389313
7474,0.2167969,0.9521484,-0.2319336,-0.4351145,0.832061,-4.854962
7510,0.1945801,0.9672852,-0.2211914,-3.503817,0.832061,-1.152672
7467,0.1879883,0.9633789,-0.1977539,-5.89313,0.610687,2.755725
7444,0.2067871,0.9594727,-0.140625,-7.145038,0.2213741,5.458015
7521,0.2416992,0.9577637,-0.1379395,-6.412214,-0.4580153,6.778626
7532,0.2600098,0.9533691,-0.1413574,-5.48855,-0.6793893,6.847328
7538,0.2851563,0.9494629,-0.1279297,-5.091603,-0.778626,5.862596
7490,0.300293,0.9472656,-0.1262207,-3.946565,-0.4122138,4.29771
7489,0.315918,0.935791,-0.1149902,-3.045802,-0.3053435,2.145038
7473,0.3093262,0.9445801,-0.1157227,-1.80916,-0.4122138,0.2137404
7465,0.2954102,0.9431152,-0.1079102,-0.04580153,-0.6412213,-0.8778625
7494,0.2822266,0.9504395,-0.1103516,1.381679,-0.961832,-1.21374
7445,0.2749023,0.9494629,-0.126709,2.526718,-1.122137,-1.709924
7477,0.2834473,0.9470215,-0.1408691,3.114504,-1.114504,-1.740458
7857,0.2702637,0.9519043,-0.1628418,2.70229,-1.083969,-2.274809
7558,0.2636719,0.9484863,-0.1582031,1.916031,-0.8091603,-2.305344
7534,0.255127,0.9487305,-0.1730957,0.8473283,-0.351145,-1.236641
7490,0.2580566,0.9550781,-0.1633301,0.6335878,-0.7633588,-0.5343512
7470,0.251709,0.9504395,-0.1640625,-0.4274809,-0.2442748,0.2748091
7454,0.2575684,0.9467773,-0.1503906,-0.480916,-0.7480916,0.8244275
7459,0.2712402,0.9560547,-0.1433105,-1.038168,-0.6870229,0.832061
7504,0.2756348,0.9487305,-0.1445313,-0.9923664,-0.4122138,0.7099237
7486,0.2751465,0.9477539,-0.1542969,-0.9389313,-0.4656488,0.5801527
7483,0.2770996,0.9472656,-0.1442871,-0.8854962,-0.4122138,0.4351145
7451,0.2719727,0.9489746,-0.140625,-1.076336,-0.2442748,0.1755725
7498,0.2744141,0.9501953,-0.1499023,-0.7633588,-0.2671756,0.2519084
7477,0.2736816,0.9506836,-0.1413574,-0.8244275,-0.3358779,0.03816794
7520,0.269043,0.9523926,-0.144043,-0.9236641,-0.5801527,0.07633588
7464,0.2670898,0.9475098,-0.1479492,-0.8625955,-0.4656488,0.08396947
7782,1.01416,0.8188477,0.002197266,116.3206,250.1298,-56.15267
7575,0.9755859,0.7421875,-0.2902832,56.78626,128.8779,-66.62595
7485,0.3852539,0.7316895,-0.4443359,38.29771,54.56488,-98.0
7503,0.1435547,1.066406,-0.1687012,19.0,-14.35878,-69.41985
7509,-0.1938477,0.8754883,-0.4052734,13.81679,22.70992,-42.22901
7508,-0.1433105,1.024414,-0.1987305,11.9084,6.908397,-8.679389
7479,0.2214355,0.9672852,-0.2456055,0.832061,-15.38931,-12.38168
7507,-0.0871582,1.023438,-0.1804199,5.885496,-0.3587786,-3.068702
7511,0.03076172,0.9858398,-0.2524414,4.603054,0.4961832,6.78626
7512,0.0637207,0.994873,-0.2897949,-1.618321,-3.618321,15.25954
