time,ax,ay,az,gx,gy,gz,temp
7819,0.3215332,0.9321289,-0.1955566,-0.7480916,-0.2137404,0.5267176,26.01176
7795,0.3256836,0.9301758,-0.1906738,-1.114504,-0.7251908,0.5877862,26.15294
7812,0.3259277,0.9345703,-0.1730957,-1.152672,-0.007633588,0.2442748,26.10588
7808,0.3227539,0.9384766,-0.1699219,-1.503817,-0.2061069,0.4656488,26.15294
7846,0.3225098,0.932373,-0.1635742,-0.9694656,-0.3587786,0.5419847,26.10588
7823,0.3305664,0.9343262,-0.1723633,-0.4961832,-0.5954198,0.3358779,26.10588
7816,0.3225098,0.9387207,-0.1743164,-0.8778625,-0.5954198,0.7251908,26.05882
7796,-0.1499023,0.4956055,-0.7443848,103.1145,250.1298,83.75572,26.15294
7821,1.214355,1.093506,0.07788086,113.6641,240.6336,-18.94657,26.15294
7821,0.5292969,0.8527832,-0.1999512,36.43512,20.87786,-29.0687,26.15294
7820,0.2060547,0.9873047,-0.8022461,-2.40458,45.03053,119.6565,26.15294
7823,-0.03417969,0.9516602,-0.520752,-9.328244,34.75573,11.51145,26.24706
7840,0.1381836,0.949707,-0.4165039,-28.46565,-1.152672,-11.09924,26.10588
8219,0.1472168,0.9768066,-0.1020508,-27.18321,-9.312977,1.015267,26.2
7832,0.1989746,0.9562988,-0.04541016,-13.84733,0.2290076,6.633588,26.15294
7812,0.2199707,0.9682617,0.001220703,-6.900764,-2.961832,11.0916,26.2
7778,0.2458496,0.9382324,-0.06567383,-0.9312977,0.480916,13.59542,26.2
7820,0.3337402,0.9492188,-0.07836914,6.21374,-0.6564885,12.73282,26.15294
7777,0.3266602,0.9365234,-0.1230469,10.24428,1.664122,13.06107,26.10588
16179,0.3195801,0.8935547,-0.2160645,11.9084,1.541985,13.73282,26.24706
7765,0.3273926,0.932373,-0.2924805,6.442748,2.206107,12.59542,26.10588
7809,0.3562012,0.923584,-0.2519531,-0.07633588,-0.8625955,9.175572,26.15294
7849,0.3842773,0.9023438,-0.2407227,-3.21374,-2.129771,5.068702,26.10588
7800,0.3549805,0.9169922,-0.1787109,-2.40458,-0.6259542,1.89313,26.2
7793,0.3256836,0.9423828,-0.1467285,-1.305344,0.08396947,-0.03053435,26.15294
7757,0.3430176,0.9401855,-0.1452637,-0.5648855,-0.778626,-1.496183,26.24706
7819,0.3308105,0.9370117,-0.1630859,1.923664,-1.679389,-1.557252,26.24706
8201,0.3166504,0.9335938,-0.1765137,-1.335878,0.3206107,-0.4351145,26.2
7888,0.3061523,0.9370117,-0.1611328,-1.366412,-0.5114504,0.3969466,26.10588
7833,0.3215332,0.9394531,-0.1621094,0.2824428,-0.5725191,0.9160305,26.24706
7783,0.3044434,0.9316406,-0.1884766,-0.007633588,-0.5877862,1.122137,26.10588
7852,0.3225098,0.9289551,-0.1896973,-0.6183206,-0.08396947,0.5114504,26.15294
7830,0.3344727,0.9282227,-0.1914063,-2.221374,-0.007633588,0.05343511,26.2
7835,0.3183594,0.9338379,-0.1699219,-1.931298,-0.6030535,0.259542,26.15294
7784,0.3168945,0.9335938,-0.1623535,-0.4351145,-0.3740458,0.6412213,26.2
7804,0.3242188,0.9333496,-0.177002,0.03053435,-1.076336,1.022901,26.10588
7833,0.314209,0.934082,-0.1940918,0.1603053,-0.8244275,0.9312977,26.15294
7809,0.3295898,0.9335938,-0.1982422,-0.5877862,-0.6717557,0.4122138,26.15294
7816,0.1655273,0.8125,-0.1376953,94.13741,250.1298,-47.25191,26.24706
7832,0.9187012,0.6765137,-0.6674805,58.15267,63.41221,-45.50382,26.2
7786,0.1721191,1.007324,-0.7668457,10.0229,2.091603,-32.29771,26.29412
8226,-0.1538086,0.8359375,-0.671875,-25.66412,40.70229,17.64886,26.15294
7848,0.1191406,0.9460449,-0.3549805,-33.44275,4.870229,42.1832,26.2
7816,0.3669434,1.297119,0.1264648,-34.93893,-34.31298,11.82443,26.34118
7814,0.05419922,0.885498,-0.1445313,-21.60305,6.664122,21.12214,26.2
7812,0.3432617,0.9572754,-0.01855469,-6.587786,-4.068702,24.0,26.2
7797,0.3571777,1.001465,0.0402832,5.923664,1.358779,21.79389,26.24706
7762,0.3198242,0.925293,-0.1276855,8.267176,-1.320611,17.40458,26.24706
7789,0.3706055,0.9057617,-0.1899414,12.06107,-1.274809,11.37405,26.29412
7813,0.3764648,0.9206543,-0.2392578,12.68702,-1.381679,6.877862,26.2
7805,0.3691406,0.8769531,-0.2766113,13.01527,4.748092,2.129771,26.15294
7806,0.375,0.925293,-0.404541,0.6870229,-0.6946565,-2.847328,26.29412
7769,0.3186035,0.9174805,-0.277832,-4.89313,0.5343512,-4.312977,26.2
7841,0.2709961,0.9399414,-0.2255859,-5.389313,0.09160305,-2.0,26.24706
7816,0.2580566,0.949707,-0.159668,-2.328244,-0.2977099,0.7022901,26.24706
8167,0.2958984,0.9501953,-0.1694336,0.1068702,-0.2977099,1.664122,26.2
7813,0.3198242,0.9414063,-0.1884766,1.076336,-1.610687,0.9694656,26.2
7794,0.3288574,0.9406738,-0.204834,2.977099,-1.030534,-0.04580153,26.2
7824,0.3234863,0.9311523,-0.2475586,1.221374,-1.221374,-0.2366412,26.24706
7821,0.3161621,0.9238281,-0.2546387,-3.366412,-0.961832,-0.9389313,26.29412
7841,0.3076172,0.935791,-0.2404785,-2.679389,-0.4732824,-0.610687,26.24706
7776,0.2976074,0.9460449,-0.1994629,-3.48855,0.08396947,-0.3587786,26.24706
7802,0.2946777,0.9387207,-0.1889648,-1.496183,0.2519084,0.3053435,26.24706
7815,0.3044434,0.9384766,-0.1835938,-0.7862596,-0.6030535,0.740458,26.2
7792,0.3029785,0.9370117,-0.2133789,0.9541985,-0.6793893,0.778626,26.2
7812,0.3059082,0.935791,-0.2236328,0.3282443,-0.7328244,0.6717557,26.24706
7836,0.3132324,0.9272461,-0.2248535,-0.4503817,-0.7938931,0.5877862,26.2
7773,0.3139648,0.9309082,-0.2294922,-1.007634,-0.3358779,0.4274809,26.24706
7827,0.3085938,0.9370117,-0.2160645,-1.351145,-0.3053435,-0.04580153,26.29412
8211,0.3022461,0.9387207,-0.1994629,-0.7099237,-0.5114504,0.2061069,26.29412
7851,1.36499,1.038574,-0.3781738,80.30534,250.1298,-46.03053,26.29412
7829,0.6098633,0.9301758,-0.3010254,-0.3435115,20.70992,-47.15267,26.34118
7853,-0.1325684,1.04248,-0.4494629,-21.17557,-10.62595,-43.31298,26.29412
7832,-0.5983887,0.9287109,-0.3618164,-16.43511,48.22901,26.33588,26.34118
7767,0.1154785,1.046631,-0.0324707,-2.251908,18.85496,55.0687,26.29412
7806,0.1323242,0.9282227,-0.02197266,-0.9847328,2.099237,48.33588,26.24706
7787,0.3657227,0.9104004,-0.1130371,-3.198473,-12.38168,29.59542,26.24706
7756,0.2915039,0.9328613,-0.1999512,-1.045802,4.129771,33.16031,26.34118
7806,0.4001465,0.9316406,-0.06762695,9.274809,-0.389313,22.41985,26.38824
7784,0.3820801,0.9143066,-0.2109375,17.25954,-1.450382,18.36641,26.34118
7801,0.3972168,0.9001465,-0.3066406,7.694656,-1.137405,9.442748,26.24706
7773,0.4116211,0.8898926,-0.3237305,1.206107,0.05343511,0.9236641,26.29412
7800,0.3620605,0.9143066,-0.2756348,-0.8931297,0.7633588,-3.534351,26.29412
8252,0.2980957,0.9475098,-0.1811523,0.6030535,-0.6717557,0.6564885,26.38824
7839,0.3095703,0.9372559,-0.1958008,1.183206,-1.465649,0.2977099,26.29412
7847,0.3110352,0.9313965,-0.215332,0.1221374,-1.389313,-0.5038168,26.34118
7821,0.3039551,0.934082,-0.230957,-0.7251908,-0.351145,-1.045802,26.29412
7826,0.2927246,0.9438477,-0.2392578,-1.740458,0.1832061,-0.5419847,26.29412
7827,0.2888184,0.9348145,-0.2194824,-2.709924,-0.4427481,-0.1679389,26.34118
7838,0.2973633,0.9389648,-0.1965332,-1.51145,-0.259542,-0.3053435,26.24706
7844,0.2971191,0.9394531,-0.1933594,-0.648855,-0.8854962,-0.2137404,26.29412
7817,0.3022461,0.9433594,-0.2058105,-0.7862596,-1.122137,-0.2213741,26.34118
7830,0.293457,0.9375,-0.2163086,-0.519084,-0.6259542,0.04580153,26.24706
7829,0.2988281,0.9423828,-0.2202148,-0.610687,-0.2748091,0.1145038,26.24706
7788,0.2932129,0.9406738,-0.220459,-0.6793893,-0.4885496,0.2137404,26.34118
7829,0.295166,0.9387207,-0.203125,-0.9389313,-0.4122138,0.3740458,26.29412
8205,0.2993164,0.9404297,-0.2058105,-0.6335878,-0.3969466,0.2824428,26.34118
7856,0.307373,0.9343262,-0.2062988,-0.259542,-0.389313,0.1145038,26.34118
