0.06890336,-0.66373366,-0.47796497,-0.49263877
-0.4657095,-0.35527426,0.27324036,0.29436478
-0.1769841,0.58407515,-0.40272892,0.51556075
0.65829754,-0.48438662,0.14121488,-0.6697573
-0.7971808,0.14411102,-0.2149008,-0.47100416
0.29596072,-0.0824425,-0.8283779,-0.5713559
-0.9709847,-0.084185265,0.4080487,0.10660638
0.23372371,-0.7616191,-0.24825259,-0.5234578
