-0.113021895,0.9230024,0.920571,0.17459872
1.1168574,-0.31946263,0.10689138,0.36336556
0.7904031,-0.92985463,-0.4897003,-0.5946032
1.0016142,-0.47841537,-0.62970984,-0.22976787
0.35136938,-0.7071396,-1.01296,-0.5992913
-0.71758264,0.90238595,-0.17391986,0.5409915
-0.87921447,-0.61064017,-0.13574986,0.6596773
0.90517074,-0.7053499,0.35666654,-0.16027227
