ax,ay,az,gx,gy,gz
0.1557617,0.9675293,-0.1848145,-0.2900764,-0.480916,0.3129771
0.1445313,0.9707031,-0.1860352,-1.061069,-0.5496183,0.129771
0.1496582,0.9709473,-0.1728516,-0.8854962,-0.5496183,0.2900764
0.1572266,0.9763184,-0.1806641,-0.6717557,-0.7938931,0.02290076
0.1445313,0.972168,-0.1706543,-0.2977099,-0.5038168,0.2061069
0.1533203,0.9785156,-0.1872559,-0.6564885,-0.3435115,0.3129771
0.1501465,0.9677734,-0.1853027,-0.8473283,-0.610687,0.2442748
0.151123,0.972168,-0.1918945,-0.870229,-0.6259542,0.2290076
0.1518555,0.9641113,-0.1828613,-1.10687,-0.3969466,0.1068702
0.1530762,0.96875,-0.1850586,-0.778626,-0.5038168,0.3740458
0.1455078,0.9736328,-0.1855469,-0.4351145,-0.7938931,0.1603053
0.1506348,0.9677734,-0.1835938,-0.3969466,-0.610687,0.389313
ax,ay,az,gx,gy,gz
0.1533203,0.9130859,-0.2612305,-4.748092,-0.0610687,0.1679389
0.1350098,0.9790039,-0.1103516,0.778626,0.8778625,0.8549618
0.2885742,0.9223633,-0.2194824,-3.053435,-41.35878,-0.740458
0.3483887,0.9267578,-0.2519531,-11.80916,-128.9847,-4.229008
0.2709961,0.9631348,-0.2197266,-18.16794,-205.4275,-17.9084
0.06787109,0.9785156,-0.2705078,-27.99237,-241.8244,-8.709924
0.1171875,0.9968262,-0.3122559,-38.15267,-248.1832,-4.267176
-0.1572266,1.0354,-0.08764648,-35.84733,-248.1832,18.9542
-0.006835938,0.9472656,-0.1850586,-36.56488,-248.1832,26.46565
0.09619141,0.9768066,-0.1171875,-31.18321,-248.1832,33.79389
0.1369629,0.9638672,-0.1447754,-31.91603,-248.1832,33.65649
0.1499023,0.9487305,-0.3215332,-32.9771,-248.1832,27.35114
0.0703125,0.9824219,-0.1801758,-25.17557,-212.687,47.92366
0.6748047,0.9418945,-0.2297363,-36.13741,-206.7634,15.16031
0.3349609,0.9118652,-0.1948242,-34.8855,-165.0763,-35.58015
-0.7207031,1.036377,0.71875,28.51908,102.1069,95.96947
0.1210938,0.6662598,-0.2346191,-15.41985,250.1298,39.49618
1.527588,1.344238,0.1826172,61.87023,123.9466,4.725191
0.3413086,0.7199707,-0.5881348,41.77863,250.1298,-29.56489
0.3146973,1.128174,-0.02563477,57.78626,192.0611,-28.70229
-0.07055664,0.9050293,-0.4707031,37.54962,250.1298,-45.64122
0.2314453,0.7858887,-0.6083984,40.22137,176.9771,-8.549619
-0.05639648,1.077393,0.03466797,21.35114,250.1298,-40.22901
0.192627,0.7512207,-0.4777832,20.09924,250.1298,-43.55725
0.07446289,1.175293,0.06689453,43.71756,222.4886,-10.49618
0.4438477,0.9211426,-0.2214355,10.23664,61.68702,5.374046
1.05835,1.007324,-0.3239746,1.40458,-59.0458,-51.66412
-0.1337891,1.018555,-0.4960938,-14.35114,5.458015,-84.46565
-1.125244,1.067139,-0.1550293,-7.045802,12.0687,28.70229
0.1953125,1.04248,-0.03979492,-7.061069,-6.267176,21.63359
0.1501465,0.939209,-0.1049805,-2.259542,-4.732824,23.77099
0.1955566,0.9555664,-0.1586914,2.80916,-2.091603,24.45038
0.2822266,0.9765625,-0.1884766,2.679389,0.03053435,17.96947
0.3049316,0.9279785,-0.262207,-1.366412,0.5267176,8.893129
0.3022461,0.967041,-0.2089844,-2.931298,0.3816794,-1.244275
0.2597656,0.9584961,-0.1723633,-4.40458,-0.648855,-7.229008
0.1179199,0.9689941,-0.2177734,0.2290076,-0.9541985,1.748092
0.1269531,0.9641113,-0.2148438,-1.740458,-0.4732824,2.389313
0.1657715,0.9726563,-0.1813965,-2.832061,-0.480916,2.022901
0.1716309,0.9655762,-0.1655273,-1.961832,-0.6183206,0.6870229
0.1777344,0.9758301,-0.1486816,-0.2748091,-0.5954198,-0.5572519
0.166748,0.9748535,-0.173584,0.778626,-0.6030535,-1.167939
0.145752,0.9699707,-0.2038574,0.259542,-0.6335878,-0.6717557
0.1381836,0.96875,-0.2150879,-0.9694656,-0.3587786,0.129771
0.135498,0.9772949,-0.1928711,-2.022901,-0.5343512,0.9389313
0.144043,0.9702148,-0.177002,-1.854962,-0.6335878,1.259542
0.1560059,0.9729004,-0.1616211,-0.6793893,-0.7251908,0.8396947
0.1713867,0.9672852,-0.1657715,0.1984733,-0.6335878,0.1832061
0.1674805,0.9741211,-0.1899414,-0.01526718,-0.5801527,-0.4656488
0.1530762,0.9699707,-0.1975098,-0.8549618,-0.4427481,-0.2824428
0.142334,0.973877,-0.1879883,-1.267176,-0.4351145,-0.06870229
0.1416016,0.9692383,-0.1762695,-0.8396947,-0.7328244,0.3435115
0.1477051,0.9743652,-0.1662598,-0.4274809,-0.6335878,0.9389313
0.1564941,0.96875,-0.1850586,-0.2290076,-0.5648855,0.7099237
0.1660156,0.9685059,-0.189209,-0.6335878,-0.5419847,0.259542
0.1638184,0.9711914,-0.1931152,-1.282443,-0.648855,-0.1526718
0.1530762,0.9658203,-0.1760254,-1.045802,-0.4732824,-0.03053435
0.1503906,0.9741211,-0.1682129,-0.870229,-0.610687,0.02290076
0.1479492,0.972168,-0.1774902,-0.6030535,-0.6564885,0.4122138
0.1508789,0.9692383,-0.1867676,-0.5648855,-0.5725191,0.4580153
0.1547852,0.9746094,-0.1784668,-0.8473283,-0.7328244,0.5114504
0.1601563,0.9672852,-0.1835938,-1.022901,-0.4427481,0.3053435
0.1574707,0.973877,-0.1821289,-1.022901,-0.5038168,0.1603053
0.1618652,0.989502,-0.09326172,0.8473283,0.6259542,0.1221374
0.1452637,0.939209,-0.2209473,-1.603053,-0.5343512,0.1984733
0.1401367,0.965332,-0.204834,-0.3129771,0.0610687,-0.4122138
0.1606445,0.9726563,-0.177002,-0.2061069,-0.6793893,0.2442748
0.1501465,0.9709473,-0.1884766,-1.0,-0.3587786,0.389313
0.15625,0.9748535,-0.1796875,-1.198473,-0.8015267,0.5496183
0.1547852,0.970459,-0.1809082,-0.5419847,-0.7099237,0.2900764
0.1520996,0.9836426,-0.171875,-0.3664122,-0.5267176,0.09923664
0.1540527,0.9699707,-0.1799316,-0.8091603,-0.5419847,0.2748091
0.1572266,0.9645996,-0.1906738,-0.8091603,-0.5877862,0.2366412
0.15625,0.9697266,-0.1860352,-0.9312977,-0.4961832,0.1526718
0.1501465,0.9733887,-0.1713867,-0.7862596,-0.5572519,0.3129771
0.1516113,0.9682617,-0.1821289,-0.8091603,-0.6793893,0.4961832
0.1621094,0.9685059,-0.1772461,-0.5725191,-0.6259542,0.3206107
0.15625,0.9719238,-0.1865234,-0.7328244,-0.6030535,0.02290076
ax,ay,az,gx,gy,gz
0.1535645,0.9631348,-0.1730957,-0.2213741,-0.1984733,0.1221374
0.1606445,0.9606934,-0.1411133,0.9083969,-0.1068702,0.01526718
0.1435547,0.9667969,-0.1784668,-1.251908,-33.31298,6.282443
0.2946777,0.9621582,-0.2087402,-8.419847,-111.4427,5.427481
0.2861328,0.9316406,-0.2348633,-19.38931,-201.5802,2.900763
0.3408203,0.9833984,-0.2097168,-28.9084,-249.8168,-22.79389
-0.1008301,0.9680176,-0.1633301,-32.32061,-248.1832,-0.1755725
-0.1027832,0.9487305,-0.1625977,-35.74809,-248.1832,15.55725
0.009277344,1.003418,-0.1259766,-34.0687,-248.1832,27.26718
0.07666016,1.042725,-0.01391602,-27.80153,-248.1832,28.12977
0.09521484,0.9321289,-0.3005371,-30.36641,-206.5496,27.53435
0.2487793,0.9819336,-0.394043,-29.87023,-243.8855,30.55725
0.4301758,0.9648438,-0.2363281,-34.0458,-245.3893,10.78626
0.3164063,0.869873,-0.3198242,-41.03817,-243.5038,1.80916
0.2277832,0.9611816,-0.1826172,-36.78626,-185.0458,-35.78626
-1.175537,0.9655762,0.5773926,24.78626,127.7939,97.86259
0.1337891,0.6733398,-0.2546387,-18.19084,250.1298,43.98473
1.147949,1.155273,0.1230469,61.22137,140.8397,9.099236
0.002197266,1.088135,0.4606934,37.52672,250.1298,13.91603
1.209229,0.6689453,-0.4387207,43.51145,250.1298,-26.22901
0.08056641,1.142822,0.08959961,76.54962,243.5954,-14.12214
0.6662598,0.8288574,-0.4567871,36.53435,248.8473,-53.32824
0.03515625,1.09668,-0.1813965,57.29008,250.1298,1.183206
0.3154297,1.044922,-0.1333008,33.76336,234.1679,-44.48855
0.0480957,1.087402,-0.1835938,9.122137,250.1298,-22.91603
-0.2021484,0.8979492,-0.1733398,-13.30534,-4.816794,23.23664
0.06396484,0.9416504,-0.1499023,-1.244275,-9.251908,25.48855
0.1455078,1.006104,-0.02319336,7.10687,-2.10687,28.70992
0.2780762,0.9265137,-0.2263184,1.725191,-0.07633588,23.33588
0.3417969,0.9655762,-0.2397461,1.053435,-0.5725191,14.58015
0.3430176,0.8901367,-0.2858887,-6.725191,-4.267176,4.045802
0.2766113,1.019775,-0.1298828,-1.465649,-0.4732824,-5.969466
0.2119141,0.9438477,-0.1352539,-3.312977,-0.1221374,-10.64886
0.1450195,0.9677734,-0.1533203,-0.6335878,-0.5038168,-10.91603
0.1235352,1.000977,-0.1247559,2.832061,-0.4427481,-9.923664
0.09521484,0.9655762,-0.1962891,-0.05343511,-1.366412,-5.244275
0.09594727,0.9631348,-0.1977539,0.519084,-0.610687,-2.572519
0.09936523,0.9777832,-0.1953125,-0.7022901,-0.2137404,0.480916
0.1142578,0.9729004,-0.1901855,-1.48855,-0.5572519,2.206107
0.1474609,0.9714355,-0.1882324,-2.152672,-0.2977099,2.48855
0.1665039,0.9702148,-0.168457,-1.40458,-0.6030535,1.328244
0.1818848,0.9682617,-0.1740723,-0.3816794,-0.5419847,-0.832061
0.1677246,0.9763184,-0.1689453,0.09923664,-0.6183206,-1.473282
0.1367188,0.967041,-0.1936035,0.1679389,-0.4122138,-0.7862596
0.1225586,0.9753418,-0.1987305,-0.5114504,-0.5496183,0.2748091
0.1257324,0.9711914,-0.1794434,-1.137405,-0.5496183,1.244275
0.1374512,0.9648438,-0.1794434,-1.480916,-0.8015267,1.335878
0.1533203,0.9746094,-0.1691895,-0.9389313,-0.4885496,0.9312977
0.1574707,0.9697266,-0.1750488,-0.6030535,-0.5954198,0.02290076
0.1625977,0.9638672,-0.1865234,-0.9007633,-0.6335878,-0.519084
0.1430664,0.9699707,-0.1799316,-0.7328244,-0.3435115,-0.389313
0.1394043,0.9716797,-0.1726074,-0.5801527,-0.4885496,0.1603053
0.1350098,0.9746094,-0.1745605,-0.7709923,-0.5496183,0.5496183
0.1381836,0.9697266,-0.1806641,-0.5877862,-0.7022901,0.7328244
0.1506348,0.9726563,-0.1801758,-0.5648855,-0.6717557,0.7557252
0.1525879,0.9733887,-0.1896973,-0.7557252,-0.5038168,0.1526718
0.1520996,0.9675293,-0.1804199,-0.9770992,-0.4885496,-0.09923664
0.1413574,0.9650879,-0.1706543,-0.740458,-0.5572519,-0.3435115
0.1469727,0.9758301,-0.1762695,-0.740458,-0.4503817,-0.01526718
0.1342773,0.9729004,-0.1750488,-0.6259542,-0.4656488,0.3816794
0.1396484,0.9777832,-0.1818848,-0.8854962,-0.6793893,0.6030535
0.1328125,0.9350586,-0.2810059,-4.08397,-1.229008,0.389313
0.1367188,0.953125,-0.2165527,-0.7099237,-0.3358779,0.0
0.1572266,0.9912109,-0.1442871,0.4198473,-1.068702,0.480916
0.1408691,0.9729004,-0.1801758,-1.114504,-0.7480916,0.2137404
0.1494141,0.9702148,-0.1809082,-1.015267,-0.519084,0.2061069
0.1420898,0.9833984,-0.1726074,-0.4427481,-0.4503817,0.03816794
0.1450195,0.9755859,-0.1777344,-0.5496183,-0.4656488,0.3129771
0.1442871,0.963623,-0.1855469,-0.778626,-0.3816794,0.3053435
0.1467285,0.9680176,-0.1918945,-0.5954198,-0.6946565,0.351145
0.1450195,0.9743652,-0.1816406,-0.4656488,-0.519084,0.4198473
0.1450195,0.9719238,-0.1828613,-0.9541985,-0.6564885,0.2671756
0.1469727,0.9709473,-0.1791992,-0.9770992,-0.5877862,0.05343511
0.1520996,0.973877,-0.1804199,-0.6946565,-0.5267176,0.08396947
0.1452637,0.965332,-0.1813965,-0.6335878,-0.4580153,0.2213741
ax,ay,az,gx,gy,gz
0.1376953,0.96875,-0.1643066,0.3435115,-0.2824428,0.3053435
0.1572266,0.9882813,-0.1342773,1.763359,-0.6870229,0.7557252
0.1542969,0.9819336,-0.1706543,-1.10687,-33.64122,3.450382
0.3034668,0.9345703,-0.234375,-8.870229,-111.1298,-2.137405
0.2817383,0.9350586,-0.2229004,-20.46565,-234.2214,8.427481
0.1848145,0.9628906,-0.326416,-33.32061,-233.5496,-23.03053
-0.08764648,0.9831543,-0.208252,-30.85496,-248.1832,5.931298
-0.1247559,0.9626465,-0.02929688,-39.34351,-248.1832,16.90076
-0.03320313,0.8798828,-0.2770996,-30.74809,-248.1832,25.89313
0.08227539,1.031982,-0.05517578,-28.67175,-248.1832,44.44275
0.2390137,0.9260254,-0.260498,-35.06107,-248.1832,31.83206
0.171875,1.039307,-0.1918945,-26.87023,-248.1832,27.87023
0.2617188,0.9697266,-0.2565918,-35.23664,-231.2824,25.83206
0.3835449,0.9230957,-0.2524414,-37.69466,-228.8855,10.38168
0.3117676,0.9714355,-0.1418457,-36.91603,-162.145,-24.03053
-0.5568848,0.9943848,0.8012695,21.61832,152.2672,95.25954
0.05151367,0.927002,-0.1357422,36.69466,250.1298,-17.00763
0.9211426,0.8686523,-0.4858398,60.49618,240.3969,-32.48092
0.01318359,0.9934082,-0.2180176,43.31298,229.3359,-22.69466
0.1564941,0.8398438,-0.4838867,24.41221,250.1298,-75.27481
0.01855469,1.060547,0.06640625,41.35115,199.6794,13.94656
0.159668,0.8491211,-0.2636719,-2.076336,250.1298,-67.53435
0.1828613,0.9870605,-0.2592773,53.16794,204.6718,-34.48855
-0.08349609,1.113525,0.2983398,40.54962,202.1527,-10.90076
0.114502,0.5866699,-0.4553223,14.51145,61.92366,13.57252
0.3981934,1.018799,-0.4428711,5.992366,-79.64122,-33.31298
-0.2009277,1.02002,-0.3081055,-7.709924,1.137405,4.961832
-0.1235352,0.8891602,-0.3310547,-24.50382,2.824427,28.0458
0.109375,1.040039,-0.04760742,-4.870229,-11.94656,26.35114
0.1647949,1.000244,-0.02636719,-4.580153,1.198473,26.0
0.2995605,0.9562988,-0.111084,3.244275,-1.473282,20.45038
0.3566895,0.9763184,-0.1831055,0.389313,1.923664,0.8091603
0.2822266,0.9360352,-0.2661133,-0.3358779,0.6946565,-7.0
0.1948242,0.9951172,-0.1630859,-2.335878,-0.2290076,-11.79389
0.1306152,0.9667969,-0.140625,-2.541985,-0.3587786,-11.8626
0.08520508,0.9858398,-0.123291,0.9389313,0.3969466,-7.51145
0.0637207,0.982666,-0.1716309,2.076336,-0.9847328,-2.282443
0.07885742,0.9716797,-0.2026367,0.8931297,-0.4961832,1.48855
0.1166992,0.9711914,-0.213623,-0.2213741,-0.480916,2.755725
0.1506348,0.9672852,-0.2011719,-2.152672,-0.8167939,2.541985
0.1687012,0.9648438,-0.1635742,-2.503817,-0.1908397,1.29771
0.1821289,0.9785156,-0.1489258,-1.312977,-0.6412213,-0.4656488
0.1677246,0.9716797,-0.1496582,0.259542,-0.6030535,-1.160305
0.1516113,0.9655762,-0.1765137,1.167939,-0.6946565,-1.152672
0.1293945,0.9677734,-0.1977539,0.3664122,-0.6946565,-0.4885496
0.121582,0.9672852,-0.2111816,-1.19084,-0.2671756,0.6412213
0.1364746,0.9692383,-0.1936035,-2.259542,-0.4580153,1.183206
0.1455078,0.9675293,-0.1713867,-1.923664,-0.5572519,0.9770992
0.1560059,0.9736328,-0.1538086,-0.8549618,-0.6564885,0.6030535
0.1564941,0.9733887,-0.1630859,0.2671756,-0.4198473,-0.2748091
0.1586914,0.9719238,-0.1962891,0.129771,-0.5267176,-0.5267176
0.1464844,0.9682617,-0.1867676,-0.9694656,-0.4885496,-0.2671756
0.1308594,0.9772949,-0.1838379,-1.480916,-0.4732824,0.2900764
0.1462402,0.9736328,-0.1699219,-1.129771,-0.5114504,0.5801527
0.1433105,0.9699707,-0.1552734,-0.4580153,-0.6641222,0.7938931
0.1513672,0.973877,-0.1721191,0.09923664,-0.5343512,0.4885496
0.1621094,0.9707031,-0.1862793,-0.2442748,-0.6335878,-0.007633588
0.1496582,0.9709473,-0.1943359,-0.7862596,-0.4045802,-0.259542
