ax,ay,az,gx,gy,gz
-sRotateA-,-s-,-s-,-s-,-s-,-s-
0.1616211,0.9626465,-0.1552734,-1.885496,-0.2519084,-1.938931
0.1352539,0.9768066,-0.1433105,-4.648855,3.961832,-12.75572
1.161865,0.8520508,-0.1179199,-12.65649,-7.122138,-103.6183
1.986084,1.24292,-0.05053711,-4.587786,-10.06107,-108.8931
0.1984863,0.6035156,-0.4372559,-13.25191,-18.74046,-126.7939
-0.9975586,0.6171875,0.1826172,52.76336,-89.19084,183.1679
-1.984375,1.040039,0.04003906,3.854962,-42.73283,250.1298
-1.585205,0.2026367,-0.3867188,0.3664122,8.145039,250.1298
0.2268066,0.6132813,0.3398438,20.00763,-31.33588,250.1298
-0.02734375,0.298584,-0.3574219,32.1145,-12.09924,250.1298
0.6516113,-0.1223145,0.4641113,70.32825,18.90076,250.1298
1.999939,0.3305664,-0.04418945,47.12214,11.74046,250.1298
1.670898,0.3876953,-0.2897949,-1.725191,2.282443,237.4351
1.673096,1.087646,-0.9914551,-24.93893,0.3664122,250.1298
1.114746,0.7441406,0.08129883,-10.63359,0.4732824,157.1908
1.258789,0.6450195,-0.1171875,10.96183,-13.03817,158.916
1.054932,0.5310059,-0.1274414,11.59542,7.603054,103.2137
1.08252,0.503418,-0.3269043,2.946565,7.969466,70.87786
1.317871,0.5466309,-0.1865234,4.778626,1.526718,40.75573
1.123047,0.6003418,-0.1206055,-6.229008,-3.328244,24.22901
0.8703613,0.6530762,-0.0559082,-1.900763,-2.656489,15.16794
0.776123,0.6398926,-0.1096191,0.9770992,-0.09160305,14.52672
0.776123,0.6677246,-0.1149902,-0.7175572,-3.038168,15.17557
0.8164063,0.6113281,-0.1491699,-2.587786,-0.5877862,12.60305
0.8833008,0.6123047,-0.1208496,-2.244275,8.374045,-5.08397
1.999939,0.3295898,-0.1132813,-0.8854962,-3.328244,-196.7557
1.999939,0.2275391,0.1430664,8.152672,-14.96947,-248.1832
1.824219,0.1601563,-0.173584,-80.0458,-15.74046,-248.1832
0.3151855,0.5170898,0.1040039,-21.63359,11.87023,-248.1832
0.0703125,0.3669434,-0.1030273,-17.79389,-1.992366,-248.1832
0.1174316,0.4760742,-0.286377,-4.328244,7.206107,-248.1832
0.4262695,0.567627,-0.2561035,-12.48855,11.9771,-248.1832
0.3205566,0.7282715,-0.07666016,-22.27481,-10.17557,-248.1832
-0.09008789,0.7556152,-0.1225586,1.709924,8.519084,-248.1832
-0.02783203,0.8527832,-0.0004882813,4.427481,-4.641222,-249.0611
-0.3742676,1.077393,-0.06860352,12.9313,-12.26718,-209.313
-0.8139648,1.031494,-0.1757813,1.21374,20.38931,-141.5878
-0.7963867,0.779541,-0.4487305,-0.5648855,42.01527,-73.62595
-0.5229492,1.269775,-0.07421875,-13.20611,-8.603053,-23.65649
-0.576416,0.8876953,-0.1499023,-7.946565,-1.145038,19.18321
-0.1428223,1.081787,0.1079102,6.938931,-7.839694,31.43511
-0.02099609,0.9350586,-0.06323242,6.473282,-8.816793,37.73283
0.5839844,0.9345703,-0.07666016,-8.732824,5.549618,-16.78626
-eRotateA-,-e-,-e-,-e-,-e-,-e-
-sRotateA-,-s-,-s-,-s-,-s-,-s-
0.114502,0.9760742,-0.1062012,-0.5572519,-0.2442748,0.3740458
0.1176758,0.9797363,-0.1586914,-2.007634,-0.5419847,-0.04580153
0.1257324,0.9121094,-0.1606445,-1.534351,-1.175573,-0.4656488
1.290283,0.8696289,-0.1818848,-12.60305,-18.45802,-105.3893
1.999939,0.9350586,-0.04980469,14.76336,3.839695,-248.1832
1.47998,0.6936035,0.02636719,3.778626,9.648855,-248.1832
-0.09667969,0.486084,-0.006347656,9.900764,21.52672,-248.1832
0.06225586,0.5124512,0.07592773,-3.435115,-6.465649,-248.1832
-0.5505371,0.7175293,0.1882324,27.14504,21.69466,-248.1832
-0.5402832,0.3930664,-0.1894531,1.694656,11.34351,-248.1832
-0.4533691,0.6506348,-0.1833496,14.80916,7.022901,-248.1832
-0.6025391,0.6159668,-0.4465332,-11.54962,0.8396947,-248.1832
-0.9172363,0.5554199,-0.4970703,-34.70229,9.946565,-248.1832
-1.530762,0.8894043,-0.1955566,-28.75573,-5.19084,-188.5725
-1.922119,0.6958008,0.3496094,-5.541985,4.648855,-70.50381
-1.29834,0.722168,-0.004882813,15.36641,9.229008,-13.51908
-0.4631348,0.8625488,-0.2629395,9.679389,6.89313,-17.85496
-0.3342285,0.8662109,-0.3198242,-0.3282443,-0.0610687,-29.1145
-0.3833008,0.8222656,-0.2553711,-9.755725,-4.21374,-42.58015
-0.6462402,0.8295898,-0.05029297,-9.526717,-7.206107,-29.03053
-0.7714844,0.7165527,-0.01635742,-5.045802,-1.694656,-21.72519
-0.8654785,0.7958984,0.01293945,4.198473,1.152672,-3.305344
-0.9885254,1.304688,-0.0009765625,0.9465649,-4.358778,45.69466
-1.984375,0.6259766,-0.2687988,6.007634,3.740458,175.6183
-1.984375,0.5717773,-0.2353516,3.801527,-0.5954198,250.1298
-1.529053,0.9230957,0.1801758,2.343511,8.091603,250.1298
-0.2770996,0.2470703,-0.3676758,-5.969466,1.206107,250.1298
-0.09716797,0.6474609,-0.1633301,5.793893,-9.931297,250.1298
-0.2043457,0.7241211,0.02001953,-4.122138,2.709924,250.1298
0.02075195,0.8173828,-0.1022949,-11.68702,-27.0687,250.1298
-0.6164551,0.609375,-0.03686523,0.4885496,6.259542,250.1298
-0.2680664,0.7600098,-0.2297363,-6.862596,7.572519,250.1298
0.008300781,0.7741699,-0.01318359,-7.328244,-14.07634,250.1298
-0.6660156,0.3862305,0.1208496,8.824428,8.183207,250.1298
0.1889648,0.8081055,0.1821289,23.90076,-1.282443,250.1298
0.3193359,0.4619141,-0.3369141,21.35114,-10.38931,250.1298
0.2595215,0.8925781,-0.4931641,13.15267,-2.137405,250.1298
0.2475586,0.04614258,-0.315918,20.19847,-25.64886,250.1298
0.1274414,-0.2067871,-0.2172852,23.32061,-26.29008,250.1298
0.8840332,0.473877,0.1062012,-3.51145,-38.40458,250.1298
1.730225,0.2080078,0.09155273,19.76336,67.44275,192.7863
1.999939,0.09545898,-0.2507324,53.15267,29.45802,76.71756
1.659668,0.6147461,-0.1071777,-33.48092,-11.0458,113.2214
0.1433105,1.016357,-0.05493164,-10.34351,-0.8854962,61.27481
0.4680176,0.704834,-0.1691895,10.06107,26.26718,10.81679
1.999939,0.08105469,-0.270752,5.480916,-5.442748,-219.6641
1.999939,0.2446289,0.06201172,43.1145,3.282443,-248.1832
1.581787,0.09643555,-0.229248,-113.8779,-32.78626,-248.1832
0.4108887,0.3181152,-0.6774902,-31.12977,74.9313,-248.1832
0.03295898,0.635498,-0.1618652,-19.46565,-5.236641,-248.1832
-0.1611328,0.855957,-0.08959961,-13.67939,-1.732824,-248.1832
0.09204102,0.6218262,-0.1643066,-15.65649,-5.755725,-248.1832
-0.03320313,0.8840332,-0.2177734,11.10687,14.12977,-244.3053
0.173584,0.7692871,-0.1391602,-0.2213741,-6.839694,-237.0916
-0.2746582,0.9162598,-0.2197266,0.2213741,-12.89313,-208.1603
-0.5742188,0.8852539,-0.1540527,-7.435114,-12.05344,-144.7099
-0.8845215,1.154053,-0.1069336,7.824428,25.22137,-86.76336
-0.6386719,0.8508301,-0.2290039,-6.351145,15.27481,-32.19847
-0.4125977,1.043457,-0.06347656,-3.374046,-1.916031,0.6183206
-0.253418,0.9594727,0.007080078,3.801527,-1.160305,24.16031
-0.02319336,1.001221,-0.03149414,8.885496,-2.801527,27.99237
-0.09179688,0.7451172,-0.201416,9.366412,-22.07634,57.92366
-eRotateA-,-e-,-e-,-e-,-e-,-e-
-sRotateA-,-s-,-s-,-s-,-s-,-s-
0.112793,0.9760742,-0.07202148,-0.4045802,-0.7328244,0.8854962
0.1213379,0.965332,-0.03881836,0.961832,14.31298,-30.60305
0.9848633,0.8806152,-0.1809082,-10.9313,10.44275,-121.1374
-0.2192383,0.8022461,0.1535645,10.49618,12.14504,-248.1832
-0.4147949,0.4511719,-0.2614746,-1.045802,5.244275,-248.1832
-0.3876953,0.5585938,-0.1933594,4.740458,10.75572,-248.1832
-0.4384766,0.6437988,-0.3476563,-0.8091603,-0.2213741,-248.1832
-0.6467285,0.7353516,-0.442627,-8.045801,20.21374,-248.1832
-0.8913574,0.3918457,-0.7927246,-36.33588,9.641221,-248.1832
-1.984375,0.7392578,-0.2375488,-13.9313,21.58015,-149.3817
-1.984375,0.9541016,0.3188477,-0.6717557,7.946565,-47.60305
-1.170654,0.6069336,-0.06933594,10.66412,7.78626,-8.778625
-0.4592285,0.8342285,-0.1633301,12.48092,9.320611,-16.63359
-0.3457031,0.8825684,-0.2680664,1.442748,-0.5419847,-27.00763
-0.3996582,0.7834473,-0.1860352,-9.167939,-4.59542,-40.85496
-0.6462402,0.7321777,-0.06616211,-5.862596,-6.51145,-30.38168
-0.8122559,0.7836914,0.01855469,-0.9541985,-1.10687,-19.28244
-0.8076172,0.7094727,-0.04174805,2.076336,1.29771,-6.236641
-0.7312012,0.7111816,-0.171875,3.549618,1.442748,1.770992
-0.5556641,0.8110352,-0.1196289,0.8625955,1.312977,-1.763359
-0.515625,0.8178711,-0.06494141,-1.045802,-1.21374,-6.480916
-0.5913086,0.7414551,-0.09423828,-0.9694656,-0.6564885,-6.832061
-0.6325684,0.828125,-0.07617188,-0.2671756,-1.51145,-0.8473283
-1.395996,1.476563,0.04052734,6.572519,-1.114504,74.58015
-1.984375,0.7121582,-0.1442871,5.343512,8.076336,207.1298
-1.294922,0.4794922,-0.1467285,-16.82443,-16.54962,250.1298
-0.326416,0.6191406,0.04785156,2.793893,-10.46565,250.1298
-0.4602051,0.7111816,-0.001953125,8.549619,2.312977,250.1298
-0.008789063,0.6640625,0.03588867,-8.862596,-9.656488,250.1298
0.001708984,0.4516602,-0.3605957,-2.19084,-17.54962,250.1298
-0.3820801,0.842041,-0.01489258,6.335878,0.8244275,250.1298
-0.1977539,0.3776855,-0.2587891,2.656489,-8.778625,250.1298
-0.5239258,0.8652344,-0.1547852,7.038168,1.061069,250.1298
0.151123,0.5605469,-0.2268066,-22.16031,-24.70992,250.1298
-0.1970215,0.8085938,0.1413574,21.37405,19.26718,250.1298
0.3166504,0.4775391,-0.239502,8.450381,-9.78626,250.1298
0.3347168,0.699707,-0.3864746,31.58015,-3.717557,250.1298
0.3022461,0.387207,-0.2487793,0.9007633,-16.48092,250.1298
0.3786621,0.9621582,0.173584,-27.48855,1.267176,250.1298
0.4377441,0.1123047,-0.1628418,36.94656,-9.664123,250.1298
0.8603516,0.4052734,0.07446289,32.41221,-52.14504,250.1298
1.999939,0.3515625,0.4052734,-13.74046,5.541985,184.3206
1.999939,-0.1079102,-0.1779785,64.83969,28.68702,55.82443
1.304688,0.5031738,-0.3527832,-46.45802,20.45038,0.519084
1.999939,0.5146484,0.1081543,-5.236641,9.587787,-135.9542
1.999939,0.3959961,-0.4746094,-54.80153,-12.89313,-248.1832
1.964844,0.3903809,0.046875,-96.21374,-46.99237,-248.1832
0.6989746,0.2556152,-0.5874023,-13.92366,70.71756,-248.1832
0.2016602,0.5344238,-0.2775879,-40.93893,-5.923664,-248.1832
0.06567383,0.5957031,-0.09716797,-7.282443,2.870229,-248.1832
0.2888184,0.604248,0.06396484,-27.25954,5.91603,-248.1832
-0.0637207,0.7299805,-0.02954102,-11.82443,-1.450382,-248.1832
0.07080078,0.7788086,-0.1467285,2.839695,-5.557252,-248.1832
-0.3078613,1.118408,-0.06298828,3.267176,-12.53435,-229.3969
-0.7731934,1.046143,-0.2075195,-2.78626,20.23664,-145.8397
-0.7019043,0.65625,-0.3242188,6.389313,25.70229,-59.51908
-0.4802246,1.211182,-0.04345703,-1.748092,-12.0229,-18.03053
-0.5510254,0.9287109,-0.04711914,-3.839695,3.274809,20.45038
-0.126709,0.9760742,0.05151367,12.45802,-6.0,31.38168
0.01098633,0.9685059,-0.06005859,15.67939,-13.29008,39.31298
-0.03295898,1.203613,-0.1403809,3.320611,-13.19847,58.69466
0.128418,0.9433594,-0.3598633,5.412214,1.320611,70.64122
-eRotateA-,-e-,-e-,-e-,-e-,-e-
-sRotateA-,-s-,-s-,-s-,-s-,-s-
0.1130371,0.9746094,-0.1235352,0.648855,-0.4580153,0.8015267
0.1157227,1.016602,-0.1176758,-0.8244275,-0.4427481,0.648855
0.1088867,0.8779297,0.1245117,-2.740458,33.41985,-79.90076
1.465088,0.7629395,0.1079102,-11.64886,10.9771,-163.3359
1.999939,0.8022461,-0.06494141,-9.015267,-7.969466,-248.1832
0.7854004,0.7111816,-0.03149414,9.198473,-1.282443,-248.1832
0.02172852,0.2182617,-0.2919922,3.832061,9.435115,-248.1832
-0.2963867,0.6845703,-0.09057617,14.25954,3.412214,-248.1832
-0.7077637,0.2570801,-0.7717285,-50.90076,-5.847328,-248.1832
-1.984375,0.8444824,-0.3083496,-21.49618,8.091603,-157.0458
-1.984375,0.7822266,0.2924805,-2.603053,5.519084,-66.1832
-1.278076,0.8356934,0.02148438,13.0916,7.343512,-13.64122
-0.3547363,0.8208008,-0.2216797,6.70229,7.557252,-26.79389
-0.3608398,0.8649902,-0.3034668,-1.572519,-0.961832,-37.55725
-0.4367676,0.8122559,-0.2319336,-10.98473,-5.824428,-44.61832
-0.7329102,0.8056641,-0.06835938,-6.854962,-3.70229,-30.07634
-0.9260254,0.7946777,0.0144043,2.679389,2.458015,-4.564886
-0.7514648,0.7568359,-0.08105469,4.251908,4.419847,2.015267
-0.5532227,0.7578125,-0.1643066,2.480916,2.312977,0.9007633
-0.4824219,0.7946777,-0.1411133,-1.687023,-0.961832,-5.389313
-0.4675293,0.8173828,-0.09838867,-3.419847,-1.870229,-10.35878
-0.5654297,0.7165527,-0.1196289,-2.496183,-1.450382,-9.274809
-0.7353516,0.755127,-0.1064453,1.59542,-0.2900764,-1.519084
-1.641357,1.324219,0.1237793,13.41985,-2.503817,85.19084
-1.984375,0.8364258,0.1489258,10.74046,5.061069,214.8779
-1.984375,0.1467285,-0.4401855,0.8015267,-8.0,250.1298
-0.5913086,0.4685059,-0.3498535,4.778626,-29.55725,250.1298
-0.04638672,1.086914,0.1821289,-8.396947,-4.641222,250.1298
-0.03320313,0.3183594,-0.359375,-3.015267,-8.923664,250.1298
-0.2597656,0.6772461,-0.05957031,7.167939,4.38168,250.1298
-0.02368164,0.6928711,-0.1362305,2.870229,-23.51908,250.1298
-0.6193848,0.6633301,-0.03491211,2.290076,6.778626,250.1298
-0.1230469,0.8178711,-0.1911621,3.51145,-10.16794,250.1298
-0.5007324,0.5966797,-0.0234375,6.38168,16.38168,250.1298
0.2924805,0.6494141,-0.1843262,5.748092,-22.9313,250.1298
-0.2885742,0.5847168,-0.2016602,6.694656,4.099236,250.1298
-0.09960938,0.6821289,-0.02246094,45.70229,18.25954,250.1298
0.2451172,0.01464844,-0.737793,61.16794,-37.32061,250.1298
0.4580078,0.8522949,-0.1669922,69.08397,-6.465649,250.1298
0.3334961,0.3891602,-0.4272461,113.5649,22.06107,250.1298
0.5585938,0.1618652,-0.1777344,26.90076,37.48855,250.1298
1.999939,1.076904,0.04931641,-42.51908,-3.229008,250.1298
1.999939,0.3117676,-0.1037598,28.66412,14.96183,75.16794
1.647949,0.3671875,-0.2910156,-19.0,14.18321,103.9847
1.999939,1.203125,0.3493652,1.335878,-23.91603,-104.3206
1.999939,0.0559082,0.1916504,-7.480916,15.25191,-248.1832
1.999939,-0.02246094,-0.1987305,-80.74809,-41.29008,-248.1832
0.6413574,0.3991699,-0.1696777,-102.3435,-28.71756,-248.1832
0.2263184,0.5644531,0.1064453,-99.09161,-17.60305,-248.1832
0.0871582,0.565918,-0.1379395,-54.24427,-4.206107,-248.1832
0.1132813,0.4919434,-0.01342773,0.007633588,0.519084,-248.1832
0.1704102,1.007813,-0.05566406,-18.0229,-9.900764,-248.1832
-0.04052734,0.776123,-0.1208496,-0.480916,1.854962,-248.1832
-0.203125,0.7719727,-0.1936035,-5.687023,-7.458015,-243.9542
-0.578125,0.8081055,-0.1474609,3.847328,-14.43511,-176.9771
-0.8581543,1.087891,-0.3100586,-4.91603,28.87023,-119.3893
-0.9462891,0.4951172,-0.3857422,-18.53435,-2.641221,-42.62595
-0.7055664,1.000977,-0.1882324,5.755725,3.458015,0.06870229
-0.3271484,0.9460449,0.05102539,2.351145,-3.015267,28.9542
0.003173828,1.038574,0.007080078,11.14504,-13.50382,35.21374
-0.2268066,0.8757324,-0.2705078,8.557252,-19.98473,60.53435
0.1328125,0.7287598,-0.3808594,12.22137,7.900764,67.47328
-eRotateA-,-e-,-e-,-e-,-e-,-e-
-sRotateA-,-s-,-s-,-s-,-s-,-s-
0.0949707,0.9743652,-0.1113281,-0.1450382,-0.8778625,0.6564885
0.09936523,0.956543,-0.112793,0.007633588,0.1145038,1.343511
0.1274414,0.9199219,-0.1682129,-2.29771,5.564886,-15.87786
1.242676,1.05835,-0.1940918,-10.44275,-3.732824,-136.313
1.999939,0.7182617,-0.02734375,6.427481,-20.82443,-248.1832
1.536133,0.6044922,0.09692383,2.946565,-6.198473,-248.1832
-0.002685547,0.4418945,-0.2490234,10.47328,15.1145,-248.1832
-0.4418945,0.8178711,0.05859375,16.25954,13.38931,-248.1832
-0.5095215,0.354248,-0.2150879,5.687023,1.274809,-248.1832
-0.4121094,0.5654297,-0.1738281,7.793893,3.519084,-248.1832
-0.6611328,0.7370605,-0.4350586,-17.24427,5.801527,-248.1832
-0.7084961,0.2316895,-0.4787598,-51.20611,-2.916031,-248.1832
-1.984375,0.7915039,-0.2451172,-17.87786,12.63359,-165.4733
-0.392334,0.8530273,-0.2744141,-10.50382,-3.770992,-40.16031
-0.6437988,0.7998047,-0.03198242,-9.015267,-5.129771,-34.26717
-0.703125,0.7773438,0.03222656,-4.610687,-1.274809,-23.38168
-0.890625,0.7011719,-0.04370117,2.473282,1.603053,-6.725191
-0.7314453,0.7766113,-0.144043,3.022901,-0.9312977,4.847328
-0.5476074,0.7470703,-0.1835938,-0.5343512,0.6183206,1.198473
-0.4616699,0.7548828,-0.168457,-2.877863,-0.610687,-7.167939
-0.5380859,0.7736816,-0.1071777,-1.664122,-1.10687,-10.59542
-0.670166,0.8393555,-0.02685547,0.2061069,-0.7709923,-4.534351
-0.6975098,0.7307129,-0.1062012,-0.5877862,0.3358779,0.3816794
-1.581543,1.25708,0.125,12.90076,-3.175573,88.10687
-1.984375,0.7834473,0.1933594,10.16794,6.08397,216.6794
-1.984375,0.4006348,0.07617188,11.70992,10.22137,250.1298
-1.107178,0.65625,-0.02441406,11.37405,-6.839694,250.1298
0.09008789,0.4211426,-0.3588867,-22.65649,-33.89313,250.1298
-0.276123,0.546875,-0.3259277,10.01527,3.099237,250.1298
-0.004394531,0.8081055,-0.1828613,-6.694656,-15.99237,250.1298
-0.1147461,0.6794434,-0.1965332,2.320611,-19.25954,250.1298
-0.7224121,0.6635742,0.1179199,6.51145,9.083969,250.1298
-0.1259766,0.925293,-0.06616211,6.396946,-3.320611,250.1298
-0.369873,0.519043,0.0480957,10.18321,10.59542,250.1298
0.2834473,0.5317383,-0.3046875,-0.6335878,-9.603053,250.1298
0.01293945,0.5080566,-0.3825684,22.78626,9.297709,250.1298
-0.5825195,0.5539551,-0.2624512,9.78626,-6.152672,250.1298
0.3625488,0.1491699,-0.4013672,50.1145,-41.62595,250.1298
0.4584961,0.8261719,-0.279541,38.07634,-5.580153,250.1298
0.326416,0.2231445,-0.02734375,50.99237,23.29771,250.1298
0.6271973,0.175293,-0.2131348,63.63359,48.50382,250.1298
0.6032715,0.4511719,-0.2692871,-50.59542,15.16794,250.1298
1.999939,0.4116211,-0.3693848,65.10687,0.3969466,28.60305
1.999939,0.5141602,-0.3261719,-21.39695,-1.618321,98.48092
1.808838,1.110596,0.2307129,8.244275,-26.38168,-58.58015
1.999939,-0.1386719,-0.3666992,0.6870229,-22.13741,-200.3206
1.999939,-0.1186523,-0.3500977,-20.8855,-13.19084,-248.1832
1.224609,0.4648438,-0.2678223,-52.65649,-9.374045,-248.1832
0.222168,0.4277344,0.1669922,-31.87023,-5.061069,-248.1832
0.01220703,0.8112793,-0.1159668,-81.84733,-9.770992,-248.1832
0.4018555,0.3823242,-0.2883301,-29.44275,-6.053435,-248.1832
0.02783203,0.9951172,-0.2185059,-23.64886,-3.503817,-248.1832
-0.02148438,0.6943359,-0.1689453,-9.625955,0.01526718,-248.1832
-0.2055664,0.8173828,-0.2780762,-13.54198,-21.44275,-248.1832
-0.8134766,0.8730469,-0.1674805,-2.259542,-0.3206107,-174.4198
-0.7966309,1.099854,-0.2329102,-4.694656,46.32061,-121.0611
-0.9733887,1.239258,-0.07080078,-25.64886,-0.129771,-47.90076
-0.8227539,0.8779297,-0.1672363,-2.572519,8.511451,12.27481
-0.2658691,0.9833984,0.05395508,5.267176,-4.954198,35.17557
-0.02270508,0.9931641,-0.04638672,7.900764,-10.73282,38.57252
-0.05688477,0.7636719,-0.1479492,17.1145,-20.73282,66.15267
0.1364746,0.7150879,-0.4543457,11.57252,12.87023,64.67939
-eRotateA-,-e-,-e-,-e-,-e-,-e-
-sRotateA-,-s-,-s-,-s-,-s-,-s-
0.09887695,0.9750977,-0.1193848,0.08396947,-0.3129771,0.6335878
0.1184082,1.010254,-0.05957031,-0.09160305,0.04580153,0.9007633
0.8586426,0.4001465,-0.6516113,-16.09924,-0.5419847,-87.45038
1.999939,0.9672852,-0.2478027,1.709924,13.71756,-235.6641
1.999939,0.8618164,0.02172852,-3.366412,23.0229,-248.1832
0.1716309,0.6005859,0.1066895,14.96947,21.64122,-248.1832
0.1591797,0.3583984,0.0480957,4.244275,-0.5725191,-248.1832
-0.4699707,1.009033,0.03955078,19.43511,7.335878,-248.1832
-0.4829102,0.2858887,-0.1362305,1.282443,12.05344,-248.1832
-0.5354004,0.5637207,-0.2241211,9.38168,10.82443,-248.1832
-0.6662598,0.5981445,-0.4990234,-16.47328,18.31298,-248.1832
-0.7131348,-0.1916504,-0.6960449,-39.67939,-1.625954,-248.1832
-1.929688,0.7375488,-0.05224609,-18.14504,-4.969466,-176.1756
-1.966309,0.5629883,0.09399414,-8.358779,-2.755725,-84.50381
-1.360107,0.864502,0.0378418,18.22137,7.183206,-23.67939
-0.380127,0.8376465,-0.2285156,10.18321,5.664122,-32.16794
-0.4006348,0.8540039,-0.3195801,-1.022901,-0.5572519,-39.63359
-0.4914551,0.8579102,-0.1826172,-9.229008,-3.19084,-39.67176
-0.5061035,0.7512207,-0.1850586,1.145038,1.732824,-2.251908
-0.5041504,0.8254395,-0.1330566,-0.2366412,0.9389313,-8.801527
-0.5810547,0.8227539,-0.08398438,-2.129771,-0.2290076,-9.641221
-0.5996094,0.7495117,-0.1054688,-4.053435,-3.198473,-4.450382
-0.7036133,0.7092285,-0.1274414,0.2824428,-1.725191,0.870229
-1.394775,1.604492,0.03686523,6.08397,-3.450382,76.57252
-1.984375,0.7390137,-0.111084,-3.435115,8.496183,206.4886
-1.984375,0.5344238,-0.2702637,4.648855,9.511451,250.1298
-1.298584,0.8234863,0.3291016,2.129771,0.6259542,250.1298
-0.2053223,0.1682129,-0.3588867,-8.862596,1.503817,250.1298
-0.1091309,0.6855469,-0.05517578,6.664122,-5.007634,250.1298
-0.2314453,0.543457,-0.03564453,-7.045802,-15.0,250.1298
-0.1230469,0.8735352,-0.1289063,4.91603,3.053435,250.1298
-0.2172852,0.4934082,-0.09179688,-4.816794,-20.52672,250.1298
-0.3161621,0.7353516,-0.2375488,-0.9694656,-7.572519,250.1298
-0.1623535,0.7265625,-0.2436523,3.068702,-11.45038,250.1298
-0.5834961,0.5134277,0.2290039,11.74046,21.54198,250.1298
-0.208252,0.2736816,-0.1674805,30.48855,10.9313,250.1298
-0.1398926,0.7685547,-0.01123047,32.51908,10.58779,250.1298
0.2792969,0.008056641,-0.314209,27.01527,-8.740458,250.1298
0.4313965,0.8442383,-0.331543,22.12977,-32.57252,250.1298
0.5119629,0.7419434,-0.2888184,64.0458,-2.503817,250.1298
0.7900391,0.1738281,-0.239502,53.59542,33.80916,250.1298
1.772461,0.3327637,0.1933594,16.16031,-16.12214,250.1298
1.999939,0.09399414,-0.03808594,-18.9771,24.86259,162.3359
1.999939,0.5415039,-0.1911621,-1.412214,-0.778626,80.15267
0.8400879,0.638916,-0.2685547,-17.07634,25.9771,28.68702
1.999939,0.3239746,-0.09057617,16.68702,-8.778625,-170.0076
1.999939,-0.1835938,-0.08105469,13.58779,-23.40458,-248.1832
1.999939,0.2160645,-0.2536621,-69.30534,-21.25191,-248.1832
0.6760254,0.3977051,-0.01489258,-29.51145,-6.732824,-248.1832
0.07226563,0.5219727,0.2246094,-75.29008,11.29771,-248.1832
0.3947754,0.2368164,-0.08496094,-60.35878,-22.27481,-248.1832
0.04467773,0.8630371,-0.135498,-5.358778,-2.022901,-248.1832
0.01342773,0.8056641,-0.1838379,-9.641221,-0.7557252,-248.1832
-0.0324707,0.8188477,-0.2026367,-5.358778,-3.458015,-248.1832
-0.7390137,1.124756,0.01611328,4.793893,-6.748092,-179.5878
-0.7412109,1.152588,-0.1940918,-9.114504,32.0229,-142.5649
-0.8918457,0.2375488,-0.6574707,-8.465649,-13.32061,-54.96947
-0.7770996,1.004395,-0.3276367,-0.8015267,-1.916031,-6.068702
-0.4733887,1.0271,0.04296875,-0.389313,-2.358779,26.96947
-0.1074219,0.9855957,-0.005859375,8.816793,-7.641222,36.67939
0.01464844,0.9367676,-0.08032227,20.06107,-14.90076,52.06107
0.09960938,1.62915,0.08178711,3.19084,-6.877862,60.25191
-eRotateA-,-e-,-e-,-e-,-e-,-e-
-sRotateA-,-s-,-s-,-s-,-s-,-s-
0.1025391,0.9702148,-0.1103516,0.519084,-0.6030535,0.2061069
0.1115723,0.9592285,-0.2319336,-2.419847,-1.969466,1.236641
1.999939,0.7404785,-0.02978516,-6.152672,-29.0229,-105.4809
1.999939,0.8029785,-0.2219238,3.267176,-3.374046,-248.1832
1.799805,0.6940918,0.1484375,5.29771,-4.229008,-248.1832
0.02001953,0.5930176,-0.05737305,12.25191,26.60305,-248.1832
0.078125,0.4240723,-0.07446289,-11.9542,-2.053435,-248.1832
-0.5322266,0.4084473,-0.4267578,9.206107,-1.496183,-248.1832
-0.5268555,0.6418457,-0.1135254,6.122138,14.80916,-248.1832
-0.5246582,0.6252441,-0.3129883,-8.022901,3.870229,-248.1832
-0.8164063,0.748291,-0.4919434,-3.633588,40.61069,-248.1832
-1.61377,0.9599609,-0.4074707,-15.16794,10.0,-218.8015
-1.984375,0.4191895,0.1745605,-12.00763,6.122138,-115.9542
-1.878174,0.8972168,0.08642578,14.81679,3.748092,-36.17557
-0.765625,0.8068848,-0.1799316,13.0,-0.007633588,-22.0687
-0.4152832,0.8217773,-0.3393555,3.984733,0.1603053,-32.47328
-0.3918457,0.8122559,-0.3237305,-7.961832,-5.045802,-38.52672
-0.6176758,0.8361816,-0.08178711,-9.175572,-5.541985,-34.74046
-0.6950684,0.7600098,0.002441406,-6.351145,-3.580153,-24.72519
-0.848877,0.713623,-0.03613281,1.152672,0.3358779,-10.01527
-0.8408203,0.8078613,-0.07421875,5.824428,3.236641,2.290076
-0.5981445,0.7460938,-0.1716309,2.099237,3.435115,0.02290076
-0.4899902,0.7744141,-0.170166,-0.6259542,-0.6259542,-7.038168
-1.509033,1.313965,0.03466797,10.59542,-6.221374,72.99236
0.03027344,0.6057129,0.01879883,-18.44275,-10.1145,250.1298
-0.09228516,0.4997559,-0.2272949,-8.709924,-23.0,250.1298
-0.3381348,0.8566895,-0.03515625,7.938931,4.045802,250.1298
0.01708984,0.3911133,-0.1791992,6.992366,-19.20611,250.1298
-0.5698242,0.7990723,-0.05761719,17.67939,6.442748,250.1298
