timeaxayazgxgygztemp
7780,0.3254395,0.9348145,-0.1782227,-1.816794,-0.4351145,0.38931328.74118
7799,0.3278809,0.9248047,-0.152832,-0.5419847,-1.473282,0.412213828.6
7769,0.3217773,0.9343262,-0.171875,1.122137,-0.7175572,0.028.69412
7772,0.3244629,0.9304199,-0.1791992,-0.8396947,-0.1145038,0.061068728.64706
7781,0.3278809,0.9240723,-0.171875,-2.480916,-0.4961832,0.244274828.69412
7795,0.262207,0.9091797,0.06982422,137.1527,250.1298,-30.8931328.69412
8141,0.9196777,0.8125,-0.1137695,92.35114,59.12214,-43.5954228.69412
7832,0.3640137,0.8862305,-1.128418,55.58779,20.68702,-53.3282428.64706
7808,0.03491211,1.050293,-0.9443359,33.46565,58.0916,-24.7175628.74118
7808,0.5373535,1.124023,-0.4238281,10.35114,34.87786,-12.5877928.6
7782,0.0009765625,0.8498535,-0.5202637,-28.19084,18.45802,-2.09160328.74118
7828,0.2016602,0.9091797,-0.1872559,-35.54198,-7.992366,7.22900828.6
7802,0.1135254,0.9736328,-0.07275391,-21.38931,-5.145038,15.022928.64706
7778,0.2145996,0.9799805,-0.01635742,-12.48855,-4.671756,22.5954228.64706
7776,0.2783203,0.9680176,-0.0002441406,1.435114,3.083969,24.0305328.64706
7786,0.3093262,0.9150391,-0.1442871,7.053435,-0.9312977,18.7251928.6
7800,0.3276367,0.9482422,-0.1442871,4.503817,-2.389313,16.068728.69412
7794,0.3513184,0.9465332,-0.1721191,5.290076,-2.709924,9.5954228.64706
7791,0.3879395,0.9060059,-0.2182617,7.938931,-1.183206,1.18320628.69412
7774,0.3493652,0.9309082,-0.2739258,6.908397,0.1221374,-3.48091628.69412
8133,0.2692871,0.9594727,-0.2463379,-0.389313,0.7557252,-2.87022928.64706
8154,0.3054199,0.9284668,-0.1647949,-2.824427,-0.4732824,0.908396928.64706
7876,0.3203125,0.9506836,-0.1660156,-1.221374,-1.564886,-1.28244328.69412
7825,0.3146973,0.940918,-0.1606445,-1.175573,-1.671756,-2.09160328.64706
7856,0.2749023,0.9465332,-0.1931152,-0.6946565,-2.129771,-1.47328228.64706
7841,0.2565918,0.9416504,-0.2265625,-0.5954198,-0.8091603,0.152671828.69412
7784,0.2727051,0.9455566,-0.2121582,-3.427481,-0.5496183,0.885496228.74118
7831,0.2890625,0.9533691,-0.1799316,-1.358779,-0.1374046,0.816793928.55294
7772,0.296875,0.939209,-0.1687012,-0.4885496,-0.1832061,0.12977128.6
7798,0.2902832,0.9487305,-0.1821289,-0.3206107,-0.4961832,-0.152671828.64706
7785,0.284668,0.9526367,-0.1989746,0.5038168,-0.7557252,0.028.64706
7774,0.2661133,0.9389648,-0.2099609,0.5267176,-0.1755725,0.412213828.69412
7782,0.2702637,0.9384766,-0.1958008,-0.610687,0.1068702,0.633587828.64706
7788,0.2866211,0.9375,-0.1848145,-1.221374,-0.4045802,0.603053528.6
8180,0.296875,0.9506836,-0.1813965,-0.7557252,-0.9083969,0.028.74118
7881,0.2873535,0.9504395,-0.1767578,0.9389313,-0.2671756,-0.244274828.64706
7841,0.2890625,0.9453125,-0.1955566,-0.9541985,-0.8396947,-0.0381679428.64706
7809,0.2854004,0.9428711,-0.1972656,0.129771,-0.610687,0.0687022928.64706
7769,0.2800293,0.9460449,-0.1923828,0.2137404,-0.4198473,0.183206128.69412
7824,0.2915039,0.9401855,-0.1967773,-0.7557252,-0.1068702,0.488549628.55294
7767,0.2883301,0.9421387,-0.1958008,-1.870229,-0.1221374,-0.0763358828.78823
7777,0.2878418,0.954834,-0.1862793,0.8473283,-0.2900764,0.0839694728.55294
7796,0.2792969,0.9523926,-0.1772461,0.4427481,-0.3282443,0.213740428.64706
7818,0.2770996,0.9370117,-0.1987305,-0.4427481,-0.1679389,0.145038228.69412
7830,0.2890625,0.9335938,-0.2211914,-1.671756,-0.6412213,-0.167938928.78823
7784,0.2995605,0.9431152,-0.1787109,-2.015267,-0.9923664,-0.0687022928.64706
7800,0.2900391,0.9526367,-0.1577148,-0.4961832,-1.48855,0.0381679428.69412
7784,0.2888184,0.9411621,-0.1906738,-0.1068702,-1.244275,0.028.74118
8036,1.912842,0.7058105,-0.03198242,115.1908,250.1298,-35.7862628.6
7804,0.8591309,0.840332,-0.2258301,56.54198,96.52672,-60.3587828.64706
7776,0.3347168,0.7895508,-0.4680176,34.84733,46.78626,-57.8015328.64706
7790,0.09960938,0.9858398,-0.3757324,17.54198,36.71756,-36.1679428.64706
7751,0.09423828,1.176758,0.1445313,54.24427,75.29771,-27.2061128.69412
16188,0.08227539,0.770752,-0.2924805,2.961832,17.20611,0.656488528.69412
7827,-0.04174805,0.8647461,-0.2390137,-28.05343,5.358778,12.2137428.69412
7777,0.1923828,0.9560547,-0.1950684,-17.48855,-2.221374,18.1068728.64706
7763,0.2817383,0.9968262,-0.06445313,-9.854961,-12.53435,18.4274828.6
7805,0.3181152,0.9511719,-0.09204102,-5.519084,-17.74809,17.0992428.64706
7745,0.237793,0.9467773,-0.1320801,-0.1145038,4.007634,16.3816828.69412
7747,0.3479004,0.9216309,-0.1833496,-0.8167939,0.4580153,10.4045828.6
7758,0.3398438,0.9501953,-0.1538086,2.320611,0.6335878,6.2977128.64706
7767,0.3486328,0.921875,-0.1481934,0.4732824,-0.389313,0.992366428.69412
8163,0.302002,0.9394531,-0.1630859,1.954198,-0.2061069,-3.43511528.55294
7838,0.2763672,0.9448242,-0.1921387,1.954198,-1.19084,-3.74045828.55294
7786,0.25,0.9482422,-0.1916504,1.862595,-0.9541985,-3.27480928.6
7809,0.2424316,0.942627,-0.2128906,-0.6717557,-1.358779,-1.87022928.74118
7797,0.2370605,0.949707,-0.2106934,-0.6259542,0.5801527,-0.64885528.69412
7795,0.2568359,0.9560547,-0.177002,-1.21374,-0.1603053,0.160305328.64706
7818,0.2597656,0.9570313,-0.1757813,-1.664122,-1.10687,0.595419828.6
7760,0.2575684,0.9494629,-0.1860352,-1.763359,-1.038168,0.106870228.55294
7813,0.267334,0.9455566,-0.1733398,-1.465649,-0.3664122,-0.0305343528.6
7821,0.2624512,0.9475098,-0.184082,-2.381679,-1.290076,-0.267175628.64706
7798,0.2683105,0.9521484,-0.1694336,-0.1221374,0.06870229,-0.435114528.69412
7816,0.2626953,0.9521484,-0.1696777,-0.480916,-0.7633588,-0.366412228.64706
7825,0.2600098,0.9504395,-0.1865234,-0.03816794,-0.5496183,-0.190839728.69412
7809,0.2553711,0.9453125,-0.1816406,-0.7099237,-0.4274809,-0.251908428.6
8184,0.2624512,0.9404297,-0.1789551,-0.6870229,-0.1450382,0.419847328.6
7844,0.270752,0.9421387,-0.1943359,0.3053435,-0.610687,0.0458015328.69412
7821,0.2692871,0.9477539,-0.1911621,0.5419847,-0.4732824,-0.152671828.6
7777,0.2602539,0.9492188,-0.1760254,-0.389313,-0.5801527,-0.465648828.64706
7817,0.2568359,0.9460449,-0.1843262,0.4732824,-0.4961832,-0.190839728.6
7773,0.2504883,0.9438477,-0.1767578,-0.259542,-0.1984733,0.236641228.64706
7761,0.2573242,0.9489746,-0.1862793,0.129771,-0.1755725,0.374045828.69412
7775,0.2583008,0.9477539,-0.1745605,-0.1832061,-0.4732824,0.496183228.64706
7788,0.2641602,0.9450684,-0.1708984,-0.04580153,-0.4122138,0.488549628.6
7769,0.2685547,0.9433594,-0.1835938,-0.5267176,-0.740458,0.00763358828.6
7792,0.2785645,0.9492188,-0.1826172,-0.7633588,-0.870229,-0.381679428.50588
7755,0.1196289,1.057617,0.144043,129.7328,250.1298,-21.8549628.64706
7795,0.9208984,0.6428223,-0.3537598,97.49619,205.5954,-44.0381728.69412
7773,0.4875488,0.979248,-0.4091797,60.69466,27.85496,-65.1603128.55294
8188,0.09155273,1.191162,-0.2998047,22.66412,34.10687,-54.931328.64706
7819,-0.1972656,0.7700195,-0.5217285,15.19847,70.48855,-21.9389328.74118
7806,-0.0378418,1.00708,-0.4973145,2.664122,40.40458,-11.2442828.6
7814,-0.01074219,0.9379883,-0.4365234,-15.38168,8.824428,10.4961828.64706
7806,0.08398438,1.032471,-0.06494141,-19.45802,-3.198473,15.8931328.64706
7826,0.1721191,0.9980469,0.03979492,-11.92366,-8.984733,19.022928.6
7782,0.2424316,0.9667969,-0.07788086,4.78626,-4.671756,21.7862628.64706
7748,0.3181152,0.9587402,-0.1381836,10.70992,-0.4427481,18.5648928.6
7791,0.309082,0.9157715,-0.2358398,4.59542,-0.007633588,15.2671828.64706
7799,0.317627,0.9160156,-0.2685547,-6.961832,0.5343512,11.6717628.69412
7780,0.3349609,0.9301758,-0.2148438,-5.091603,1.862595,6.24427528.64706
7811,0.3305664,0.9401855,-0.1306152,-3.244275,-0.1450382,0.244274828.6
7791,0.2915039,0.9428711,-0.1745605,0.2366412,-1.167939,-1.35114528.64706
7819,0.2636719,0.9475098,-0.1799316,0.01526718,0.08396947,-1.50381728.74118
8185,0.2817383,0.9504395,-0.2160645,0.2366412,-0.7251908,-1.2137428.64706
7861,0.2502441,0.9482422,-0.2019043,-3.122137,-1.206107,-1.1908428.6
7847,0.25,0.9541016,-0.2072754,-4.320611,-1.648855,-0.503816828.74118
7827,0.2558594,0.9501953,-0.1887207,-3.29771,-1.389313,-0.412213828.64706
7816,0.2634277,0.9470215,-0.182373,-2.549618,-1.152672,-0.770992328.64706
7826,0.2590332,0.9528809,-0.1877441,-2.946565,-1.122137,-0.442748128.6
7864,0.2587891,0.9521484,-0.1865234,-3.091603,-0.7938931,-0.450381728.69412
7791,0.2536621,0.9504395,-0.1882324,-2.267176,-0.5496183,-0.725190828.64706
7795,0.2597656,0.9501953,-0.1850586,-2.473282,-0.4503817,-0.152671828.74118
7825,0.25,0.9567871,-0.1845703,-0.480916,-0.1832061,-0.114503828.74118
7796,0.2600098,0.9472656,-0.1848145,-0.1603053,-0.3358779,0.343511528.64706
7799,0.2570801,0.9421387,-0.1896973,-0.8625955,-1.076336,0.152671828.74118
7789,0.2612305,0.9394531,-0.1989746,0.03053435,-0.09160305,-0.0381679428.55294
7811,0.2597656,0.9462891,-0.2060547,-0.8625955,-0.5572519,0.0534351128.69412
8189,0.2587891,0.9536133,-0.1835938,-0.9083969,-0.648855,0.0763358828.64706
7860,0.2536621,0.9455566,-0.1828613,-0.6793893,-0.3740458,0.028.69412
7789,0.2502441,0.9560547,-0.1767578,0.7251908,-0.5419847,0.183206128.6
7770,0.2558594,0.9484863,-0.1870117,0.5343512,-0.7480916,0.297709928.6
7772,0.263916,0.9526367,-0.197998,1.053435,0.3053435,-0.0305343528.64706
7796,0.2661133,0.9450684,-0.2016602,-0.129771,-0.9694656,0.12977128.69412
7798,0.269043,0.9499512,-0.1945801,-0.5114504,-0.8396947,-0.290076428.64706
7753,0.2614746,0.9555664,-0.1882324,0.2748091,-0.389313,-0.244274828.69412
7837,0.05786133,0.9934082,-0.09960938,97.24428,250.1298,15.0610728.64706
7749,0.1027832,0.8120117,-0.1191406,117.9313,250.1298,-24.6106928.64706
16219,0.861084,0.9089355,-0.4892578,36.92366,11.10687,-41.9007628.64706
7829,-0.0690918,0.9621582,-0.5327148,5.664122,61.43512,-54.1450428.64706
7782,-0.1843262,0.2590332,-1.851807,46.9084,56.61069,-9.61068728.6
7869,0.03613281,0.6757813,-0.1325684,-20.00763,-14.21374,-13.0839728.64706
8163,0.1572266,0.963623,-0.08276367,6.068702,0.1755725,22.7022928.6
7829,0.1647949,0.9418945,-0.1889648,5.10687,-2.679389,26.5648928.6
7791,0.3300781,0.9453125,-0.2216797,4.229008,-1.244275,16.1526728.55294
7803,0.4035645,0.9375,-0.2216797,0.1450382,-6.251908,2.72519128.6
7821,0.2722168,0.9106445,-0.3168945,-4.473282,-0.8778625,-2.90076328.64706
7801,0.1726074,0.9460449,-0.1738281,-6.847328,6.885496,-0.236641228.69412
7749,0.1699219,0.9663086,-0.07446289,-8.503817,2.122137,2.28244328.74118
7777,0.1479492,0.9821777,-0.0612793,-8.091603,-3.984733,0.549618328.69412
7761,0.1437988,0.9902344,-0.1062012,-4.251908,-5.10687,2.48091628.74118
7785,0.2185059,0.970459,-0.189209,4.732824,-1.328244,2.38167928.74118
7783,0.2263184,0.9494629,-0.2373047,-1.541985,-0.6870229,-0.0381679428.6
7778,0.2390137,0.9465332,-0.2111816,-8.114504,-0.9694656,-1.24427528.50588
7787,0.1994629,0.96875,-0.1296387,-5.564886,-1.396947,-0.35114528.6
7826,0.1850586,0.9819336,-0.09155273,-0.519084,-0.6641222,0.251908428.64706
8134,0.1955566,0.9694824,-0.1450195,2.473282,-0.2366412,0.916030528.64706
7816,0.2197266,0.954834,-0.1911621,1.969466,0.1603053,0.0534351128.6
7769,0.2268066,0.9511719,-0.1975098,1.358779,0.7557252,-0.77862628.64706
7798,0.2080078,0.9658203,-0.1674805,-1.083969,0.1832061,-0.824427528.55294
7788,0.1938477,0.9602051,-0.1398926,0.4122138,-0.1603053,0.0687022928.64706
7798,0.1896973,0.9606934,-0.1337891,2.259542,-0.007633588,0.534351228.64706
7764,0.2028809,0.9609375,-0.1640625,2.671756,-0.4885496,0.625954228.6
7776,0.2180176,0.956543,-0.1757813,1.183206,-0.1603053,-0.374045828.64706
7765,0.2148438,0.9658203,-0.1862793,1.206107,-0.1832061,-0.702290128.64706
7785,0.2087402,0.970459,-0.157959,0.8931297,0.2442748,-0.206106928.6
7815,0.1975098,0.9645996,-0.1550293,0.3664122,-0.1526718,-0.335877928.64706
7778,0.2080078,0.9643555,-0.1513672,1.587786,-0.1908397,0.198473328.69412
7787,0.1933594,0.973877,-0.1435547,-0.7938931,3.099237,28.7022928.55294
7809,0.1901855,0.9660645,-0.1743164,1.160305,-2.908397,-2.01526728.64706
8178,0.21875,0.9689941,-0.1831055,-1.396947,-1.48855,-0.35114528.6
7791,0.2087402,0.9658203,-0.1928711,-0.3358779,0.6183206,0.725190828.64706
7835,0.204834,0.9626465,-0.1760254,-2.671756,-0.2061069,1.27480928.64706
7779,0.2138672,0.9606934,-0.1503906,-2.839695,-0.1832061,1.08396928.6
7808,0.2233887,0.9545898,-0.1608887,-3.007634,-0.4122138,0.748091628.55294
7790,1.612305,0.7160645,0.2038574,98.96183,250.1298,-134.14528.74118
7770,0.3417969,1.202148,-0.03662109,52.28244,29.54198,-73.7099228.55294
7797,0.171875,0.9650879,-0.5793457,11.67176,0.8625955,-26.908428.6
7786,-0.02172852,0.9172363,-0.4145508,-10.83206,29.28244,80.7328328.64706
7768,0.2890625,0.970459,-0.1325684,-1.916031,31.83969,-0.572519128.6
7816,0.2126465,0.9216309,0.02929688,-16.1145,11.29008,-23.1832128.64706
7811,0.1884766,1.027588,-0.02954102,-7.053435,-5.870229,-14.0076328.6
7794,0.0402832,0.987793,0.01171875,6.145038,-2.320611,-5.11450428.69412
7755,0.0,1.075439,-0.02661133,14.07634,3.572519,4.13740428.64706
7765,0.1416016,1.031494,-0.2229004,21.49618,41.08397,27.6335928.64706
8114,0.2358398,0.8884277,-0.1384277,13.58015,1.129771,17.5801528.55294
7818,0.2145996,0.9306641,-0.2390137,-14.75572,1.19084,18.5190828.64706
7831,0.2966309,0.9348145,-0.1826172,-15.51145,0.4274809,15.2442828.64706
7746,0.2480469,0.9321289,-0.05908203,-15.50382,-0.02290076,12.6717628.69412
7774,0.253418,0.9716797,-0.0793457,1.748092,1.664122,16.7709928.64706
7752,0.2556152,0.9472656,-0.08398438,0.832061,-2.503817,18.2137428.64706
7794,0.3227539,0.9289551,-0.1442871,1.580153,-3.267176,11.2671828.69412
7771,0.3845215,0.9255371,-0.1877441,1.007634,-1.152672,4.41221428.64706
7817,0.3771973,0.9265137,-0.1982422,-7.19084,-2.519084,-4.60305428.69412
7788,0.2775879,0.9626465,-0.1589355,-3.969466,-2.564885,-0.465648828.55294
7794,0.2583008,0.9685059,-0.112793,-1.305344,3.21374,-1.45038228.74118
7794,0.2807617,0.942627,-0.1054688,0.4656488,4.572519,-4.06870228.64706
7791,0.2648926,0.9702148,-0.1115723,3.396947,-1.305344,-2.90839728.69412
7802,0.239502,0.921875,-0.2297363,0.7328244,2.70229,-1.7862628.74118
8203,0.2607422,0.9592285,-0.1201172,-2.015267,-1.992366,1.03816828.64706
7867,0.2644043,0.9511719,-0.1350098,-0.7633588,-2.40458,0.175572528.55294
7831,0.2770996,0.9389648,-0.1157227,-1.282443,-6.0,-3.45801528.64706
7789,0.2453613,0.9394531,-0.1413574,1.167939,-1.244275,-0.221374128.69412
7779,0.263916,0.9707031,-0.185791,2.381679,1.465649,1.11450428.50588
7805,0.2661133,0.9436035,-0.1433105,0.2442748,1.007634,-0.0534351128.64706
7787,0.2617188,0.9611816,-0.1228027,0.1526718,-4.534351,0.633587828.64706
7793,0.2746582,0.9589844,-0.1347656,-1.229008,-2.183206,-0.236641228.69412
7748,0.2563477,0.951416,-0.1503906,1.618321,4.251908,1.56488628.74118
7726,0.2531738,0.9543457,-0.1455078,1.465649,2.244275,1.2977128.55294
7811,0.2519531,0.9499512,-0.1601563,0.8244275,0.2900764,1.19847328.69412
7809,0.2719727,0.953125,-0.1477051,-1.732824,-0.6717557,0.809160328.64706
7788,0.2702637,0.9333496,-0.1503906,-0.351145,0.7862596,0.96183228.69412
7787,0.2602539,0.9641113,-0.1330566,-0.9847328,-0.9694656,0.0992366428.6
16606,0.28125,0.9428711,-0.1259766,1.221374,-0.5954198,-0.404580228.55294
7873,0.2441406,0.9521484,-0.1274414,-0.7251908,-11.80153,-2.45801528.64706
7816,0.2587891,0.9260254,-0.1652832,-5.923664,-16.69466,-6.14503828.64706
7775,0.2436523,0.9331055,-0.1586914,1.870229,-0.1984733,2.02290128.64706
7804,0.2375488,0.9919434,-0.1650391,-0.5267176,3.938931,-1.49618328.64706
7795,0.2390137,0.9543457,-0.1782227,-1.083969,11.78626,-3.86259528.69412
7738,0.3605957,1.095947,0.08544922,115.8321,250.1298,22.6870228.6
7779,1.071777,0.6154785,-0.1894531,122.4885,250.1298,-78.4732828.55294
7759,0.9777832,0.996582,-0.3085938,58.12214,90.87023,-51.5954228.69412
7823,0.3046875,0.6623535,-0.6000977,3.274809,-4.977099,-63.022928.50588
7814,-0.1174316,1.134033,-0.4921875,-7.641222,56.05344,-73.3435128.55294
7772,-0.3081055,0.840332,-0.4243164,-20.16031,36.73283,11.2748128.64706
7779,0.1032715,0.9274902,-0.1030273,-24.21374,41.82443,-12.1068728.64706
7753,0.2338867,0.9575195,0.1166992,-17.07634,14.51145,-0.0305343528.6
8141,0.1264648,0.9875488,0.1225586,4.320611,-4.587786,2.61068728.69412
7804,0.1228027,1.025635,-0.01904297,16.49618,-4.648855,4.88549628.6
7782,0.1828613,0.965332,-0.1577148,18.44275,-6.129771,7.8091628.64706
7783,0.1953125,0.9838867,-0.2468262,15.42748,-2.076336,14.137428.6
7799,0.1953125,0.9504395,-0.3095703,3.053435,0.8167939,10.6870228.55294
7773,0.2268066,0.9555664,-0.2722168,-7.984733,1.374046,13.5648928.6
7776,0.2565918,0.9558105,-0.1401367,-9.053435,2.89313,14.2442828.64706
7760,0.2539063,0.9619141,-0.06152344,-6.251908,1.610687,14.2137428.74118
7804,0.2753906,0.9750977,-0.0546875,-3.091603,-5.007634,13.4961828.6
7769,0.2883301,0.9414063,-0.09448242,0.7557252,-3.0,14.3587828.55294
7752,0.2653809,0.9489746,-0.1611328,2.984733,-4.21374,12.8396928.55294
7809,0.3015137,0.9533691,-0.199707,-1.633588,-4.435114,11.5572528.69412
7768,0.3034668,0.90625,-0.1811523,-1.816794,-1.0,13.4351128.64706
7763,0.345459,0.9333496,-0.1601563,-4.328244,0.5496183,7.07633628.55294
7774,0.3493652,0.9274902,-0.1237793,-3.496183,-0.2671756,1.47328228.69412
8165,0.3024902,0.9462891,-0.1030273,0.5496183,-1.068702,-0.0229007628.64706
