ax,ay,az,gx,gy,gz
0.2248535,0.9423828,-0.2363281,-4.251908,0.2290076,-0.3664122
0.1606445,0.9709473,-0.1276855,-5.236641,-0.1679389,-4.717557
0.1030273,0.9833984,-0.07373047,-1.396947,-0.5648855,-4.244275
0.05493164,0.9912109,-0.09838867,2.51145,-0.9541985,-1.755725
0.04663086,0.9755859,-0.1540527,2.221374,-0.5648855,1.541985
0.07592773,0.9667969,-0.1928711,-0.3969466,-0.5343512,2.549618
0.1162109,0.9685059,-0.1975098,-2.770992,-0.3358779,1.648855
0.1306152,0.9787598,-0.1386719,-3.465649,-0.4274809,-0.1221374
0.1247559,0.9875488,-0.1074219,-1.221374,-0.4885496,-1.015267
0.09423828,0.9848633,-0.1154785,1.076336,-0.610687,-1.061069
-eTwist-,-e-,-e-,-e-,-e-,-e-
-sTwist-,-s-,-s-,-s-,-s-,-s-
0.1074219,0.980957,-0.1477051,-0.6641222,-0.6259542,0.3358779
0.1035156,0.9777832,-0.09423828,-0.05343511,0.09923664,-0.4427481
0.1210938,0.9960938,-0.1992188,-2.496183,-14.56489,-1.732824
0.6943359,0.628418,-0.659668,-17.03053,-170.5802,-38.42748
-0.2243652,0.9709473,-0.08447266,-0.351145,-235.1832,21.10687
-0.1921387,1.051758,-0.0637207,-29.56489,-135.1374,-30.31298
0.01806641,0.7414551,-0.5922852,-12.71756,-213.4198,2.137405
-0.09399414,0.9238281,-0.1459961,-2.29771,-248.1832,-10.48855
-0.1606445,1.127197,0.1279297,-14.09924,-188.4122,0.6641222
0.09106445,0.8500977,-0.4777832,-8.885496,-248.1832,-4.633588
-0.1923828,1.17627,0.1813965,-0.7480916,-221.145,40.07634
0.004394531,0.6396484,-0.4543457,-22.28244,-170.3969,-13.17557
-0.001708984,0.7929688,-0.4584961,-0.6793893,-248.1832,-22.76336
0.1774902,1.140625,0.08984375,-29.64886,-177.7939,-13.45038
-0.6047363,0.7163086,-0.2050781,-26.25954,150.8321,15.25191
0.1391602,0.9831543,-0.02197266,10.61069,234.2672,62.48855
0.2307129,1.1521,0.1833496,14.0916,245.771,43.68702
0.3896484,0.8686523,-0.04785156,19.38168,250.1298,15.39695
0.5375977,1.049561,-0.08032227,39.76336,250.1298,-1.374046
0.2062988,1.010498,-0.07446289,34.58015,250.1298,-0.1832061
0.5080566,0.9152832,-0.2277832,36.10687,250.1298,-11.48855
0.3205566,1.056152,-0.1396484,34.89313,250.1298,-10.38931
0.003662109,0.9560547,-0.2487793,15.90076,250.1298,-4.763359
0.7138672,0.9350586,-0.2001953,16.59542,250.1298,-10.83969
-0.2954102,1.061279,-0.04711914,3.274809,-3.755725,-18.40458
-0.2387695,1.001709,-0.1247559,-7.022901,-1.526718,0.3206107
-0.1867676,0.9553223,-0.1130371,-5.740458,1.374046,20.96947
0.04736328,0.9831543,-0.06347656,2.335878,0.08396947,26.86259
0.3776855,0.9799805,-0.1086426,3.992366,-3.519084,10.54962
0.1833496,0.9729004,-0.2067871,1.717557,-0.3358779,7.564886
0.220459,0.9545898,-0.2250977,-2.381679,-0.1526718,0.6412213
0.1933594,0.9707031,-0.1672363,-4.068702,-0.5725191,-3.564885
0.1335449,0.9816895,-0.09960938,-2.954198,-0.8015267,-4.847328
0.07714844,0.9909668,-0.0949707,0.519084,-0.8549618,-3.152672
0.05151367,0.9829102,-0.1257324,1.763359,-0.5648855,-0.1908397
0.06738281,0.9743652,-0.1677246,1.099237,-0.4732824,2.076336
0.1018066,0.9731445,-0.1760254,-1.694656,-0.4732824,2.358779
0.1315918,0.9785156,-0.1325684,-1.977099,-0.6030535,-0.1908397
0.1210938,0.9802246,-0.1091309,-0.4274809,-0.5419847,-1.160305
0.1008301,0.9821777,-0.1411133,0.5343512,-0.3740458,-0.8015267
0.08447266,0.9748535,-0.1687012,-0.1832061,-0.4274809,0.1603053
0.09277344,0.9741211,-0.1625977,-1.419847,-0.5267176,1.030534
0.1000977,0.9799805,-0.1486816,-1.732824,-0.3664122,0.9236641
-eTwist-,-e-,-e-,-e-,-e-,-e-
-sTwist-,-s-,-s-,-s-,-s-,-s-
0.1054688,0.9785156,-0.152832,-0.9541985,-0.5725191,0.3816794
0.1176758,0.9572754,-0.1650391,-2.320611,-1.091603,0.8854962
0.09423828,0.9399414,-0.175293,-1.129771,0.07633588,-0.1374046
0.1223145,0.9916992,-0.1381836,-0.4885496,-31.39695,0.1679389
0.623291,0.6923828,-0.4990234,-12.65649,-142.0763,-41.67939
-0.2058105,1.028564,-0.2456055,0.3969466,-208.3359,23.1145
-0.1989746,0.9995117,0.05004883,-24.32061,-157.7099,-14.66412
0.1015625,0.786377,-0.4072266,-19.67939,-218.9542,-15.85496
-0.2558594,1.136719,0.07519531,7.366412,-242.5343,55.12214
0.1025391,0.7817383,0.04125977,-21.46565,-220.3512,-9.328244
-0.03198242,0.9150391,-0.3447266,2.114504,-240.9542,7.839694
0.1276855,1.197754,0.06201172,-1.946565,-224.1221,7.59542
0.3342285,0.7331543,-0.4821777,-25.14504,-247.9771,-9.992367
-0.298584,1.023682,-0.3605957,-13.10687,17.99237,-10.35114
-0.8852539,1.008301,0.2446289,3.549618,184.2443,82.45802
0.123291,0.9658203,0.2614746,0.05343511,250.1298,59.22137
1.043945,0.8999023,-0.2011719,16.24427,233.1527,13.15267
0.08886719,0.9853516,-0.03369141,28.17557,250.1298,9.694656
0.3325195,0.8547363,-0.1728516,30.62595,250.1298,-1.374046
0.5556641,0.8977051,-0.3920898,35.13741,250.0229,-15.59542
-0.08496094,1.080078,-0.2231445,31.84733,250.1298,-0.351145
0.2568359,0.8684082,-0.3662109,20.17557,248.4275,-18.26718
-0.2148438,0.9729004,-0.06518555,20.96183,250.1298,10.21374
0.03613281,0.9367676,-0.2526855,4.763359,250.1298,-10.96947
0.0715332,1.0354,-0.08569336,16.03817,250.1298,-3.954198
0.6242676,0.9350586,-0.04418945,14.61832,18.68702,-35.96183
0.09204102,0.9443359,-0.1774902,-9.022901,-17.78626,-44.9542
-0.2836914,0.9304199,-0.3344727,-1.221374,-8.40458,-23.69466
-0.2695313,1.020752,-0.09033203,-5.938931,-2.167939,5.160306
-0.1027832,0.9475098,-0.04516602,-5.114504,-3.259542,22.45038
0.07861328,0.9401855,-0.1064453,0.1374046,-10.9084,27.60305
0.2807617,1.054688,-0.1396484,3.572519,-10.38931,14.41221
0.2089844,0.9741211,-0.1994629,0.4656488,-4.709924,7.954198
0.2214355,0.9619141,-0.1794434,-3.519084,-1.259542,1.51145
0.1960449,0.9609375,-0.1394043,-3.641221,-1.114504,-3.450382
0.151123,0.9858398,-0.0925293,-0.9083969,-1.076336,-5.519084
0.08618164,0.9885254,-0.1003418,1.748092,-1.70229,-3.671756
0.06274414,0.9755859,-0.1481934,1.427481,-1.305344,-1.091603
0.06274414,0.9755859,-0.177002,-0.3816794,-0.7251908,0.8854962
0.0925293,0.9768066,-0.1630859,-2.175573,-0.610687,1.770992
0.1164551,0.9716797,-0.1313477,-2.442748,-0.4503817,1.236641
0.1276855,0.9770508,-0.1225586,0.129771,-0.8015267,-0.6259542
0.1071777,0.9707031,-0.1359863,0.2977099,-0.5877862,-0.6717557
-eTwist-,-e-,-e-,-e-,-e-,-e-
-sTwist-,-s-,-s-,-s-,-s-,-s-
0.1115723,0.9741211,-0.1472168,-1.0,-0.7022901,0.1221374
0.0949707,0.9819336,-0.09057617,-0.02290076,0.5267176,-1.381679
0.1196289,1.003418,-0.1972656,-2.122137,-1.21374,1.19084
0.01220703,0.892334,-0.3740234,-11.67176,-234.5114,2.503817
-0.1782227,1.178467,0.1850586,-1.267176,-248.1832,40.47328
0.5581055,0.9753418,0.1123047,-21.21374,-248.1832,6.961832
0.1247559,0.8444824,-0.2446289,-12.12214,-248.1832,7.442748
-0.1213379,0.9604492,-0.1181641,-15.45802,-213.8702,2.709924
0.7514648,1.040039,-0.4506836,-6.954198,-248.1832,2.969466
-0.0612793,1.000977,-0.2648926,-17.77863,-176.6718,-1.129771
-0.0534668,1.025635,-0.1945801,-15.65649,-120.0534,12.35878
0.8068848,1.069824,-0.197998,-10.31298,-248.1832,-8.870229
-0.105957,0.9904785,0.2207031,-34.63359,-167.9008,-22.39695
0.09960938,0.7907715,-0.6359863,-14.74809,-241.5954,-23.26718
-0.1696777,1.366699,0.2565918,0.9847328,-81.24428,-35.14504
-0.9060059,0.9162598,0.3623047,2.625954,187.5725,53.67939
0.1130371,0.7993164,-0.2460938,6.656488,250.1298,32.74809
0.1362305,0.8347168,-0.1135254,30.25191,223.1832,75.57252
0.3811035,1.049805,0.04711914,28.38931,231.7939,6.603054
0.1577148,0.9355469,-0.1677246,17.76336,250.1298,5.007634
0.5905762,0.9890137,-0.1882324,30.32061,250.1298,-8.587787
0.02026367,1.04248,0.04541016,27.25191,250.1298,-8.732824
0.6347656,0.885498,-0.123291,25.72519,250.1298,-12.20611
-0.1337891,1.008789,-0.08666992,25.07634,250.1298,10.41985
0.2844238,0.9536133,-0.3947754,11.41985,144.9771,-22.33588
0.6784668,0.7409668,-0.7175293,-4.854962,-17.37405,-67.64886
-0.2145996,1.229248,-0.1096191,-5.778626,-1.122137,-33.32061
-0.2207031,0.9189453,-0.1508789,-11.77863,-1.89313,-11.61832
-0.2424316,1.006104,-0.03173828,-4.778626,-0.7709923,12.20611
-0.03173828,1.033447,0.02636719,3.015267,0.9694656,20.80916
0.06616211,0.9458008,-0.1147461,4.206107,-0.3053435,25.03817
0.3051758,1.011963,-0.1928711,3.70229,-4.541985,12.12977
0.2358398,0.9694824,-0.269043,-1.435114,-0.5114504,5.908397
0.2253418,0.9616699,-0.220459,-5.832061,-0.06870229,-1.022901
0.1816406,0.9741211,-0.1157227,-5.091603,-0.09923664,-4.961832
0.121582,0.9804688,-0.06616211,-1.015267,-0.8091603,-4.877862
0.06518555,0.9924316,-0.08496094,3.419847,-1.282443,-2.29771
0.04638672,0.9731445,-0.1574707,2.580153,-0.5954198,0.9312977
0.08398438,0.9731445,-0.2033691,-1.793893,-0.5801527,2.816794
0.1164551,0.9782715,-0.1757813,-3.48855,-0.3740458,1.854962
0.1337891,0.9824219,-0.1096191,-2.694656,-0.4351145,0.2061069
0.1313477,0.979248,-0.1159668,1.465649,-1.053435,-1.290076
0.09326172,0.967041,-0.140625,0.9312977,-0.3282443,-0.5419847
-eTwist-,-e-,-e-,-e-,-e-,-e-
-sTwist-,-s-,-s-,-s-,-s-,-s-
0.1052246,0.9804688,-0.140625,-0.5801527,-0.1450382,-0.0610687
0.1108398,0.953125,-0.2319336,-2.351145,-0.9694656,0.870229
0.09594727,0.9467773,-0.1223145,0.7938931,-0.02290076,0.5038168
0.1958008,0.9812012,-0.09936523,-3.374046,-141.5802,-4.648855
0.02294922,0.574707,-0.2338867,-25.80916,-127.7634,-35.83969
0.01318359,0.9133301,-0.2768555,-3.961832,-209.3512,-36.15267
-0.2717285,1.160156,0.2041016,-9.778625,-182.7328,14.87023
0.2023926,0.9138184,-0.4313965,-30.49618,-207.8855,-31.41221
-0.1630859,0.9296875,-0.1306152,3.328244,-248.1832,39.67939
-0.06567383,1.094727,0.1352539,-15.38931,-206.9008,12.18321
0.7702637,0.904541,-0.2080078,-18.35114,-248.1832,-7.267176
-0.1906738,0.9179688,-0.1479492,-5.80916,-247.0382,36.09924
0.09570313,0.9968262,-0.2319336,-22.56489,-237.4275,1.78626
-0.3369141,0.9106445,-0.1135254,-22.16031,115.6641,-40.80153
-0.3122559,0.8249512,-0.09521484,8.053435,185.2366,94.75572
0.2573242,1.205811,0.2631836,8.389313,250.1298,31.72519
0.6484375,0.8364258,-0.1706543,14.38931,250.1298,12.64122
0.5668945,1.092041,0.007568359,41.16031,250.1298,-6.648855
-0.07666016,0.9287109,-0.02416992,24.53435,250.1298,-4.740458
0.5197754,0.8217773,-0.5847168,29.86259,250.1298,-16.58779
-0.1020508,1.021484,-0.2629395,29.87786,250.1298,-12.81679
0.2497559,0.9379883,-0.270752,19.54962,250.1298,-11.26718
0.2050781,0.9772949,-0.3017578,12.03053,250.1298,-10.64886
-0.119873,0.9587402,-0.2661133,2.908397,250.1298,1.251908
0.604248,0.9814453,-0.1789551,17.20611,233.7634,-12.19847
0.7141113,0.9414063,-0.2004395,11.1374,-0.3282443,-40.28244
0.01831055,0.9460449,-0.2299805,-7.152672,-32.0,-40.56488
-0.2485352,0.9250488,-0.3461914,-2.137405,-20.76336,-21.70992
0.1123047,0.9604492,-0.1398926,3.137405,-11.27481,12.15267
0.185791,0.9506836,-0.201416,0.03053435,-2.343511,7.045802
0.2387695,0.9450684,-0.201416,-3.145038,-0.7022901,-0.3664122
0.1906738,0.9702148,-0.121582,-3.496183,-0.870229,-4.603054
0.1274414,0.987793,-0.07885742,-0.778626,-1.48855,-5.091603
0.08374023,0.973877,-0.09692383,1.274809,-1.824428,-3.114504
0.06030273,0.9697266,-0.1591797,1.648855,-1.152672,-0.4351145
0.08032227,0.972168,-0.1728516,-0.4045802,-0.7480916,1.267176
0.1005859,0.9729004,-0.1643066,-2.427481,-0.4580153,1.534351
0.1201172,0.9807129,-0.140625,-2.267176,-0.6259542,1.007634
0.1164551,0.9865723,-0.1132813,0.09160305,-0.648855,-0.6564885
0.1083984,0.9746094,-0.1394043,0.7557252,-0.7938931,-0.2671756
0.09521484,0.9765625,-0.1496582,-0.2137404,-0.4427481,0.2137404
0.1018066,0.9770508,-0.1450195,-1.328244,-0.5877862,0.5954198
0.1052246,0.9731445,-0.1367188,-1.740458,-0.3664122,0.5801527
-eTwist-,-e-,-e-,-e-,-e-,-e-
-sTwist-,-s-,-s-,-s-,-s-,-s-
0.1062012,0.9660645,-0.1379395,-1.10687,-0.2366412,0.1068702
0.09057617,0.9421387,-0.1623535,-2.129771,0.1755725,-0.5801527
0.1130371,0.9770508,-0.09838867,-2.549618,-80.229,-4.251908
0.4484863,0.7910156,-0.322998,-13.0229,-185.6412,-20.80916
0.1259766,0.8642578,-0.3723145,-15.74046,-206.9313,-41.80153
-0.291748,1.014648,-0.02172852,-8.938931,-238.0382,27.40458
0.003662109,0.9484863,-0.02954102,-19.17557,-187.8931,-10.43511
0.006591797,0.8061523,-0.2089844,-2.51145,-248.1832,32.77863
-0.02856445,1.116699,0.1049805,-3.526718,-193.0992,24.73282
1.121826,0.9589844,-0.2709961,-12.58779,-248.1832,-1.229008
-0.01318359,0.9892578,-0.3666992,-7.274809,-248.1832,7.251908
0.0559082,1.044434,-0.1269531,-20.01527,-230.5191,3.076336
0.6726074,1.011719,-0.2827148,-11.17557,-248.1832,-6.89313
-0.182373,1.173828,0.1655273,-32.25191,-159.9542,-27.03053
-0.7375488,0.8354492,0.06225586,-18.57252,243.771,64.9542
0.1992188,0.6445313,-0.223877,9.503817,219.687,83.84733
0.784668,1.289063,0.2099609,31.35878,238.6107,24.41985
-0.009765625,1.105957,0.1914063,27.39695,250.1298,8.442748
0.4794922,0.7822266,-0.4477539,23.55725,250.1298,-6.091603
0.449707,0.9960938,-0.2949219,35.76336,250.1298,-10.41985
-0.138916,0.9868164,-0.08422852,24.12977,250.1298,2.656489
0.3149414,0.8232422,-0.2902832,16.91603,250.1298,-14.42748
-0.1540527,1.002197,-0.06835938,20.1145,250.1298,-4.748092
0.34375,0.9492188,-0.2861328,11.77099,250.1298,-11.9313
-0.135498,1.022949,-0.02246094,22.96183,250.1298,-10.41221
0.7497559,0.9367676,-0.2631836,10.77099,91.54198,-28.32825
0.4135742,0.8713379,-0.5019531,-1.824428,-18.27481,-52.77099
-0.1904297,1.131592,-0.1542969,-1.351145,-35.54962,-24.25954
-0.2373047,0.9428711,-0.1342773,-14.35114,-8.717557,-9.740458
-0.1936035,0.9851074,-0.03881836,-7.366412,-12.75572,15.75572
0.02319336,0.9887695,-0.03076172,-1.458015,-13.92366,17.37405
0.07543945,0.9804688,-0.05273438,3.167939,-11.39695,20.50382
0.128418,0.9921875,-0.154541,5.38168,-1.282443,14.75572
0.2268066,0.9580078,-0.2421875,0.7862596,-1.458015,7.251908
0.2392578,0.9584961,-0.2185059,-3.938931,-0.1221374,-4.114504
0.1269531,0.9885254,-0.05957031,-1.816794,-1.160305,-4.969466
0.06884766,0.9824219,-0.07958984,2.198473,-1.061069,-2.580153
0.06152344,0.9736328,-0.1379395,2.274809,-0.9694656,0.05343511
0.08203125,0.9758301,-0.185791,0.351145,-0.6183206,1.503817
0.1079102,0.9772949,-0.1791992,-2.503817,-0.2442748,1.51145
0.1298828,0.9743652,-0.1254883,-2.954198,-0.5267176,0.610687
0.1274414,0.9750977,-0.1015625,-1.458015,-0.7022901,-0.1908397
0.1203613,0.9760742,-0.1118164,0.4122138,-0.778626,-0.6030535
-eTwist-,-e-,-e-,-e-,-e-,-e-
-sTwist-,-s-,-s-,-s-,-s-,-s-
0.1193848,0.9790039,-0.1428223,-0.7328244,-0.5801527,0.1145038
0.1191406,0.9943848,-0.1706543,-2.030534,-0.5725191,0.7862596
0.09350586,0.9528809,-0.1120605,-0.6564885,-2.984733,1.969466
0.626709,0.9431152,-0.270752,-2.969466,-127.5802,-18.06107
0.5556641,1.097656,-0.1271973,-3.801527,-214.7557,-27.77099
-0.2629395,1.022461,0.05639648,-9.59542,-196.8092,13.35114
0.6491699,0.876709,-0.2077637,-20.86259,-228.6718,-32.72519
0.2775879,0.894043,-0.2839355,-24.35878,-241.5267,-4.977099
0.4313965,0.8654785,-0.4428711,-22.50382,-248.1832,-13.74809
-0.1655273,1.061035,-0.02685547,-15.90076,-248.1832,31.16794
-0.02319336,0.5734863,-0.2832031,-30.62595,-241.3206,-23.03053
-0.09692383,0.9682617,-0.2387695,-4.770992,-248.1832,27.65649
-0.02587891,0.9846191,0.08203125,-26.98473,-205.9313,-10.16031
0.6223145,0.8925781,-0.4355469,-14.19847,-232.9542,-24.48092
-0.1413574,1.18457,-0.08398438,-4.312977,-105.5038,-26.92366
-0.8225098,1.05127,0.3908691,1.564886,182.8626,71.1145
0.1496582,0.6904297,-0.1413574,3.549618,250.1298,45.89313
0.1982422,0.9355469,-0.157959,23.9084,232.9389,48.34351
0.2172852,1.136719,-0.03588867,24.54198,250.1298,9.694656
0.4787598,0.9121094,-0.2258301,18.22137,250.1298,-9.015267
0.01806641,1.008057,-0.07202148,35.9084,250.1298,-14.38168
0.1813965,0.9194336,-0.1560059,24.68702,250.1298,-19.12977
0.1279297,0.9941406,-0.4938965,21.57252,250.1298,-12.70992
-0.09326172,1.022949,-0.3051758,22.18321,250.1298,-10.20611
0.3215332,0.9091797,-0.2246094,12.96183,146.3893,-22.26718
0.7116699,0.8295898,-0.6154785,-2.610687,-13.63359,-59.12214
-0.1760254,1.202393,-0.1323242,-13.33588,-0.9847328,-31.83969
-0.192627,0.9375,-0.1206055,-11.19847,-0.8244275,-10.48855
-0.2148438,0.9992676,-0.04150391,-4.053435,-0.648855,10.36641
-0.05517578,1.029541,0.008789063,3.427481,2.221374,19.81679
0.07397461,0.9555664,-0.114502,4.412214,0.4961832,22.18321
0.1672363,0.982666,-0.2268066,4.351145,-1.748092,11.70229
0.2336426,0.9724121,-0.2380371,-1.603053,-1.335878,4.526718
0.2211914,0.9597168,-0.1918945,-5.78626,0.2366412,-4.480916
0.1166992,0.9885254,-0.06274414,-1.580153,-0.5801527,-4.519084
0.07080078,0.9931641,-0.08618164,2.870229,-1.030534,-2.091603
0.05297852,0.9724121,-0.1542969,2.679389,-0.2977099,0.7938931
0.07470703,0.9675293,-0.2075195,0.0,-0.2290076,2.618321
0.1130371,0.9699707,-0.1767578,-2.862595,-0.5648855,2.351145
0.1335449,0.9797363,-0.1362305,-3.427481,-0.4503817,0.6030535
0.1330566,0.9780273,-0.1054688,-1.374046,-0.4198473,-0.4885496
0.1171875,0.9853516,-0.1359863,1.022901,-0.6259542,-0.9923664
0.09912109,0.9775391,-0.1711426,0.740458,-0.6335878,-0.01526718
-eTwist-,-e-,-e-,-e-,-e-,-e-
-sTwist-,-s-,-s-,-s-,-s-,-s-
0.1086426,0.970459,-0.1445313,-1.122137,-0.3740458,0.01526718
0.1083984,0.958252,-0.2148438,-2.251908,-1.114504,0.5114504
0.1018066,0.9436035,-0.1418457,0.4580153,-21.94657,1.236641
0.6333008,0.7028809,-0.6010742,-9.694656,-166.4275,-44.85496
-0.2915039,1.121582,-0.02270508,0.6030535,-146.9542,12.32061
0.1352539,0.9597168,-0.3500977,-24.63359,-167.771,-23.75573
0.078125,0.8659668,-0.4772949,-17.0,-248.1832,-18.01527
-0.2941895,1.22583,0.2026367,-11.50382,-216.4809,18.82443
0.1184082,0.762207,-0.5224609,-20.68702,-219.5114,-3.694656
-0.006103516,0.9841309,-0.2043457,3.908397,-248.1832,-6.10687
-0.05517578,1.1604,0.1455078,-18.64886,-201.7786,-2.412214
0.2319336,0.904541,-0.6464844,-14.65649,-248.1832,7.259542
-0.09912109,1.378662,0.1660156,-12.45802,-239.084,24.38168
0.08666992,0.6989746,-0.4145508,-32.09924,-234.2748,0.8396947
-0.3232422,0.9487305,-0.1274414,-27.85496,73.12214,-23.83969
-0.6179199,0.9016113,-0.04394531,8.312977,178.855,75.38168
0.1882324,1.138184,0.1923828,14.44275,250.1298,66.25954
1.015381,0.8913574,-0.06689453,21.9313,250.1298,15.05344
0.4572754,0.9780273,0.02441406,39.12214,237.3359,-2.717557
0.109375,0.9287109,-0.03491211,29.64886,250.1298,2.015267
0.8212891,0.8747559,-0.3701172,29.60305,250.1298,-12.54198
-0.0078125,1.019287,-0.2861328,26.32061,250.1298,-9.679389
0.2304688,0.9321289,-0.3540039,16.91603,250.1298,-9.633588
0.3305664,1.010986,-0.1635742,22.23664,250.1298,-11.16794
0.90625,1.180908,-0.138916,18.65649,69.84733,-23.52672
0.3769531,0.7321777,-0.2612305,-3.580153,1.816794,-61.89313
-0.2473145,1.139893,0.1538086,2.847328,-1.274809,-21.54962
-0.2155762,0.9724121,-0.04150391,-8.083969,-0.9389313,-5.656488
-0.2021484,0.953125,-0.111084,-3.862595,0.6717557,14.60305
-0.02270508,1.000488,-0.07006836,4.778626,1.793893,22.70992
0.08813477,0.9802246,-0.1479492,4.496183,2.290076,12.68702
0.2629395,0.9450684,-0.2456055,2.183206,-4.045802,8.480916
0.08203125,0.9916992,-0.08789063,2.274809,-0.7709923,-2.694656
0.05297852,0.9775391,-0.1469727,2.282443,-0.5343512,1.954198
0.09838867,0.9716797,-0.1884766,-2.061069,-0.4274809,2.435115
0.1296387,0.9758301,-0.1442871,-3.374046,-0.5954198,1.122137
0.1303711,0.9807129,-0.1152344,-1.938931,-0.3206107,-0.2137404
0.119873,0.9750977,-0.1210938,0.4045802,-0.5496183,-0.9312977
0.1086426,0.9753418,-0.1560059,0.778626,-0.6335878,-0.7709923
0.09350586,0.9741211,-0.1713867,-0.2748091,-0.5419847,0.04580153
0.09155273,0.9699707,-0.1655273,-1.816794,-0.4427481,0.6870229
0.1018066,0.9743652,-0.1345215,-2.053435,-0.4885496,0.9770992
0.1164551,0.9851074,-0.123291,-0.778626,-0.4427481,0.4351145
-eTwist-,-e-,-e-,-e-,-e-,-e-
-sTwist-,-s-,-s-,-s-,-s-,-s-
0.1083984,0.9782715,-0.1384277,-0.5114504,-0.5419847,-0.02290076
0.1154785,0.954834,-0.1889648,-2.29771,-1.290076,0.6564885
0.329834,0.9152832,-0.1804199,-3.259542,-170.0382,-15.92366
-0.04638672,0.828125,-0.07543945,-26.24427,-126.7634,-36.92366
0.6901855,1.048584,-0.3884277,-17.9084,-176.1069,-42.54962
-0.2089844,0.9936523,-0.0402832,4.450382,-248.1832,35.47328
-0.1293945,1.17627,0.3261719,-21.18321,-187.1069,-0.9236641
0.1850586,0.6916504,-0.5063477,-22.20611,-248.1832,-13.96183
-0.2087402,1.19751,0.05932617,3.183206,-241.4657,32.84733
0.3127441,0.8781738,-0.1279297,-16.23664,-241.4275,6.435114
0.4785156,0.8901367,-0.4055176,-16.24427,-248.1832,-5.549618
-0.09057617,1.090088,-0.1967773,-26.49618,-196.3359,-14.74809
0.15625,0.8591309,-0.6201172,-21.61069,-248.1832,-17.90076
-0.1408691,1.359131,0.159668,-27.34351,-114.4427,-27.50382
-0.6955566,0.9995117,0.3300781,-7.938931,175.5954,56.99237
0.1491699,0.8027344,0.01220703,5.267176,244.2443,48.71756
0.234375,1.034668,0.05102539,24.98473,218.8702,34.71756
0.1040039,0.9587402,0.03051758,25.45802,250.1298,14.12977
0.6074219,0.8564453,-0.3083496,27.38931,248.8626,-5.748092
0.2807617,1.013916,-0.1706543,33.74809,250.1298,-4.862596
0.1818848,0.920166,-0.2792969,24.29771,250.1298,-3.847328
0.3383789,0.9362793,-0.282959,27.44275,250.1298,-11.93893
-0.06396484,1.022217,-0.298584,17.86259,250.1298,-5.183206
0.2111816,0.9274902,-0.1408691,14.21374,250.1298,-16.92366
-0.08813477,0.9768066,-0.0859375,19.72519,250.1298,-11.45038
0.8415527,1.067383,-0.1401367,16.83206,10.50382,-33.68702
0.1652832,0.744873,-0.2851563,-13.83206,-15.70229,-57.57252
-0.3208008,1.063965,-0.1601563,4.80916,-3.091603,-29.61832
-0.2548828,1.011963,-0.05395508,-5.458015,-1.381679,-6.396946
-0.2150879,0.8918457,-0.1123047,-6.80916,2.671756,17.73282
0.01831055,0.9841309,-0.046875,4.412214,-0.2061069,24.57252
0.08422852,0.9831543,-0.109375,3.755725,-0.5114504,30.58779
