0.0013792545340193842,0.015385454239214606,-0.002540076300901987,-0.0017602364968346594,-0.010030240658106185,-0.017799039703256456
0.0015435624451696605,0.014980697167672143,-0.0036140855053006012,-0.041356012230431616,-0.04411268132378676,-0.009904937368274547
0.023949480068475082,0.008119862740012482,-0.008242743333143489,-0.2335709568016009,-0.3988456940589676,-1.627567758119938
0.03219589941788025,0.013193354140933665,-0.0038024376759019075,-0.047245263569577756,0.031570384265709024,-4.074486449291312
0.03219589941788025,0.011189604571783562,-0.0015382028295033113,-0.06516360446903381,-0.17417730247551363,-4.074486449291312
0.0024091804074638148,0.005326638099280604,-0.002988916703398634,-0.14648530168624868,0.1930861213163547,-4.074486449291312
0.0020965968272480665,0.0033429276016336534,0.00022108795933645776,0.03946447839333858,-0.017924333144265274,-4.074486449291312
-0.009697465349633535,0.003883939853986544,-0.004619967119294002,0.460106913242911,0.35848610277061604,-4.074486449291312
-0.00885589164679041,0.00820402093103203,-0.003682213095705815,0.13081042238237997,0.10637633010932426,-4.074486449291312
-0.012915484491940557,0.007943532699136691,-0.012755185051679099,-0.36589104045323817,0.21726957746327866,-4.074486449291312
-0.03096926311991276,0.015950512392488996,-0.007296975650718604,-0.7152360084427175,-0.1420996865421413,-4.074486449291312
-0.03320543834179554,0.008115855910594133,-0.0012937455265164004,-0.3603776694371185,0.26413290280620194,-2.190930272398363
-0.03320543834179554,0.015369423638600273,0.005599148460901459,0.09509905043918136,0.14070937571319764,-0.7334049526388958
-0.014458371528868499,0.011345897182626671,-0.0024839724816927596,0.27453309555987365,0.08294465102315791,-0.4101230886320434
-0.007854016862215358,0.013870619932626513,-0.004351465228561965,0.14196240861151405,0.04760917581769048,-0.5356767027104257
-0.006968359828418051,0.012968933939685342,-0.0073651032411238175,-0.0437367681713509,-0.10475938496289514,-0.65859903962469
-0.011136156765509247,0.01274451373843702,-0.003421726505280946,-0.18745942493413992,-0.056267080739810196,-0.5438213508906635
-0.011945670908594172,0.01134990565351549,-0.0012697006104771817,-0.12004635021000488,-0.06641663736735022,-0.45410432012296503
