0.12132768,-0.0960282,-0.01834802,0.09730804,-0.012869971,-0.003471711,0.02657548,-0.15118681,-0.19373687,0.029849125,0.19100407,-0.030062035,0.023496846,-0.29213563,-0.03263611,0.22633943
0.1521174,-0.07172939,0.0027529583,-0.097706676,0.008806966,0.05204749,-0.13057217,0.20792423,-0.018631574,0.04864516,0.042687804,0.01344985,0.1404433,0.1779182,-0.00961215,0.061157297
-0.048209313,0.029731218,0.0953544,-0.08111227,0.06174015,0.07158935,-0.07533479,0.23222288,0.035427045,0.022336818,0.20747261,0.10455198,0.033488818,0.11209486,-0.122314356,0.06848888
0.090305105,-0.09843318,0.0058179772,0.120631896,0.05515592,-0.07037019,0.080504306,-0.09405388,0.086134024,0.058728624,-0.077650085,-0.08357607,-0.1578924,0.0062164525,0.07939569,0.09530909
0.115844525,-0.10505671,0.038407747,-0.03461739,0.003419804,0.019275641,-0.12448978,-0.08931556,0.013504557,-0.024321625,0.010473832,0.087777615,0.21427526,0.04525042,-0.089518026,0.14670269
-0.15655397,0.050589714,-0.12469312,0.06418881,0.00061044126,-0.001953969,0.1605881,-0.09710269,-0.12602246,0.056231443,-0.009973319,-0.18263689,-0.011315621,0.027394857,-0.045097403,-0.15900038
-0.27071786,-0.115015365,-0.004090144,0.04026387,-0.060894582,0.11965602,0.07153467,-0.17532945,-0.041225657,-0.036814716,-0.04005766,0.1482226,-0.02089647,-0.21759221,0.0671543,-0.07161035
-0.05959448,0.01762542,-0.15322833,0.059679024,-0.06377485,0.011355564,-0.006965758,0.15601146,0.13903013,0.09397015,0.07594595,-0.09216376,0.044388283,0.26347247,0.034927785,-0.06314098
0.26364434,-0.099334665,-0.030611662,0.14241792,-0.069827355,-0.040938053,-0.10245768,-0.028191557,0.09322262,-0.081035346,-0.024064543,-0.0906908,-0.01949776,0.029918151,-0.050262198,0.0956716
-0.033504676,0.107276656,-0.019373283,0.015939351,0.03859563,0.011269075,-0.07601913,-0.036389824,0.056894407,0.009274629,-0.17018908,-0.051869698,0.19840555,0.0567789,0.04922998,-0.0148009015
-0.113198794,0.06374533,0.0025998831,0.12266067,0.09014422,0.06767026,-0.02390818,-0.15360923,-0.18496597,-0.046614405,-0.0045925304,-0.09408446,-0.1011946,0.015538418,-0.024297643,-0.03434385
-0.010590072,0.01064775,0.14319856,-0.07183207,-0.015969472,0.10024112,0.019442467,0.038276013,0.12257341,-0.040424086,0.07542811,0.07583456,-0.078291975,0.13310516,-0.07924567,0.17978662
-0.13873321,0.03977483,-0.008816106,0.0030437037,-0.059423678,-0.14826389,-0.06025617,0.011415797,0.045382936,0.14121741,0.08268679,0.1963023,0.17523119,0.0033643453,0.03324357,0.16954467
-0.08577566,-0.0062239436,-0.098762035,0.018152548,0.05560541,0.009848684,0.100149624,0.0132056875,0.081903085,-0.09628446,-0.061227687,0.03501705,-0.14445508,-0.0034048765,0.08181512,0.016710531
0.25517252,-0.120706625,0.106437504,-0.0043166913,-0.013394274,0.0059250337,-0.044995986,0.07597951,0.20159023,-0.045426514,0.022095986,-0.06910471,0.05031781,-0.015309036,-0.061641645,0.18647973
-0.12680021,0.059618186,-0.030026786,-0.042090684,0.04469813,0.002756275,-0.020526094,-0.20433149,-0.0037357882,-0.00041222372,-0.10516669,-0.14622173,0.025706649,0.0071732155,0.08631818,-0.14552553
0.06556474,-0.044883404,-0.05105538,-0.11517703,-0.06624662,-0.04530047,0.10978899,0.120559774,0.002241089,-0.13619284,0.18211094,0.013038523,-0.0039181523,0.07956925,-0.0010997109,0.07010894
0.03310935,-0.034795493,0.03392831,-0.0792682,0.10816177,-0.007828088,0.038727276,-0.022695702,-0.112189956,0.07726061,0.08368254,-0.1249523,-0.027490474,-0.078841195,-0.045121163,-0.09718986
-0.105706535,0.0680068,-0.13555674,-0.07598769,0.060828965,0.010333365,0.07334124,-0.07353957,-0.08035648,0.021986665,-0.0702446,0.080920026,0.07446944,-0.03332149,0.052046545,-0.007644426
-0.07139104,0.045613717,-0.15722263,-0.17531258,-0.023610268,0.048290256,-0.006864489,0.21623018,-0.15575099,0.15429293,-0.033445273,-0.02382378,0.1030719,-0.08723789,-0.068481855,0.068723194
0.010540334,0.0060804104,0.030700877,0.13506773,-0.069744095,-0.032695394,0.023805594,-0.21943435,-0.11707692,-0.09093553,-0.123432055,-0.0040682117,-0.20810771,-0.08465856,-0.052059855,-0.015852176
-0.02712851,0.06140991,0.05811728,-0.007876299,-0.07306139,0.11944952,0.119594336,-0.12774211,-0.19126458,-0.082370535,-0.10397214,0.061492775,-0.08569893,-0.11216443,0.037970148,0.029635645
-0.02379751,-0.13914567,0.116430245,-0.06350462,0.096999705,0.11227997,0.047850184,-0.05117467,-0.056464773,-0.019037217,0.0705421,-0.11674754,0.07713619,0.10330749,-0.065957434,0.12442162
-0.0029504108,-0.12077765,0.039360035,-0.06795397,0.03417447,0.14216734,-0.04787463,-0.1382846,0.011686981,0.11077511,-0.006557418,0.06854409,-0.1152196,-0.008446662,-0.021549186,0.100834794
-0.023562316,0.054078396,-0.17037597,0.06971889,-0.090204105,-0.033722438,-0.04453243,-0.02311981,-0.03087035,-0.0075592515,0.19641459,0.115368485,0.1862705,0.1124917,0.024870858,0.03722347
0.15600689,-0.019699141,0.17510238,0.08745204,0.010921629,0.09339142,-0.046591107,0.040055376,-0.017292617,0.1612704,0.019634657,0.013007715,-0.16891342,0.0013636441,0.04488815,0.063553326
0.058133252,-0.14511578,0.1800633,0.014548411,0.00940622,0.055552475,-0.15496944,0.03617248,0.09778734,0.16871919,0.19493228,0.06874671,-0.038565572,0.1759544,-0.101515,0.114360906
-0.024033712,-0.052517585,0.02344285,0.11239108,-0.12239919,0.119759776,0.030937454,0.16292192,0.0528001,0.09230299,0.07783333,-0.008565927,0.13423567,-0.15630113,0.025732769,-0.09151988
0.0016292605,-0.06349826,0.05228749,0.111360036,0.0453223,0.09000765,0.09166164,0.122983456,0.08341577,0.0019984678,-0.04452853,-0.08751693,0.03140949,0.04734571,0.09722066,-0.1684951
-0.023322998,-0.096468225,-0.011251751,0.08250869,-0.06796862,-0.054389197,-0.10417841,0.10927549,-0.06451094,0.015910864,-0.08285488,-0.04572846,-0.018779296,0.091555536,0.017561715,-0.011966986
0.021277236,0.056410838,-0.06963402,-0.053431135,-0.04822436,0.0038970236,0.072754055,-0.11475118,0.04581722,0.04323013,-0.17792773,-0.026466973,-0.13297771,-0.010170803,0.03258426,0.12653162
-0.15213184,-0.09680098,-0.20947786,-0.05516636,-0.00013607388,-0.046043538,0.05463851,-0.0315482,0.03877934,0.2020838,-0.05832354,-0.0730894,-0.09184088,-0.1457623,-0.0039774464,0.026756687
-0.09111565,-0.044772416,-0.059373166,0.116993606,0.024597801,0.1230288,0.12699223,-0.035100304,-0.12397858,-0.118274875,-0.2015822,0.026928192,-0.06262648,-0.17220648,0.15497577,-0.19390254
0.043749135,-0.08544064,-0.08564508,-0.012172708,-0.069322065,-0.082561664,-0.09648225,-0.10106112,-0.06029464,-0.013659438,0.10799475,0.039454542,0.07978853,-0.06446065,0.09371732,0.026026059
0.01463365,-0.08149473,0.028933283,0.00046754585,-0.07456926,0.095441595,-0.021776548,0.04168771,0.0029253052,0.020320438,-0.008877327,0.105265394,-0.0740008,-0.10654584,0.015435471,0.050242607
0.08136685,-0.008748261,0.10295115,0.0036888083,0.107739195,-0.010010206,-0.0023998215,0.032941073,0.045634285,0.034532912,0.06868073,-0.07263907,0.023412174,-0.048653394,-0.07206734,0.11894348
0.16233903,0.10858165,0.011019541,-0.071947925,-0.06511311,-0.07395835,0.13592297,0.09176287,-0.06533222,0.12142601,-0.14446752,-0.0070169396,0.08405987,0.012622684,-0.02545113,-0.090198666
-0.018022137,0.043875523,-0.12932372,0.042929463,-0.034611683,-0.030077538,-0.00014191029,-0.23872131,-0.096626736,-0.21273755,-0.19651912,0.11289173,-0.0067155175,-0.258435,0.008403978,-0.035670895
-0.0104640955,-0.02382709,0.013867681,0.119906686,-0.008388533,-0.09259643,-0.013566444,0.09898462,-0.066550665,0.022648511,0.15128928,0.13671237,0.08907143,0.03252545,-0.109616034,0.03326577
0.019929448,0.005192742,0.0865512,0.12326652,-0.08324978,-0.095625974,0.12847683,0.040800698,-0.06655081,-0.14639431,-0.10934001,-0.06564722,-0.1830549,-0.114591844,-0.07821298,0.044502392
-0.08449581,0.053019553,-0.044115003,-0.110141814,0.07995388,-0.09738199,0.043261364,0.07183281,-0.095690295,0.14036988,-0.077277444,-0.053335097,0.04134937,0.045585588,0.089820445,0.03955157
0.037193652,-0.032833375,0.10864056,-0.026371617,-0.078019604,0.06301514,0.08316764,-0.048724316,-0.13068318,-0.05947108,0.07514889,0.0423019,0.06566698,0.038807116,0.120584905,-0.0075466954
-0.062799945,-0.06082885,-0.024300875,0.03394018,-0.037777934,0.026407469,0.07142598,-0.1096863,-0.13495316,-0.12087686,-0.25674984,0.00717524,0.030278953,-0.15520185,-0.06305314,-0.12527892
-0.090082005,0.025007924,0.09703091,0.12799403,0.08763512,-0.055547394,0.056793336,0.02841059,-0.04159252,-0.04558081,0.042443536,0.010189877,-0.10931366,-0.15026867,-0.010885763,-0.09086961
-0.0054523493,-0.09502749,-0.12655821,-0.09440875,0.10423174,-0.030435827,0.096058115,0.009823171,0.07000062,-0.017817087,-0.06629998,0.043527707,-0.0019786332,0.18800436,-0.086125,0.060066912
